file_name;bldg_code;parcel;bldg_no;sc_lev;z_dem;z_top_tun;overburden_tun_dem;depth_fondation;z_fondation;overburden_tun_bldg;d_min_range;angle_bldg_tun;stories_underground_no;stories_overground_no;nb_de_niveaux;sc_vbr_lev;footprint;height_overground;typology;pk_min;pk_max;d_min;d_max
94028BF0210_01_SEN_ind01.pdf;94028BF0210_01;94028BF0210;1;1;35;13;22;0;;non dtermin;10m < D <= 20m;entre 60 et 90;Non dtermin;5;0;2;50 X 18;18;building;;;;
94028BF0210_02_SEN_ind01.pdf;94028BF0210_02;94028BF0210;2;1;35;13;22;0;;non dtermin;40m < D <= 50m;entre 60 et 90;Non dtermin;5;0;2;50 X 18;18;building;;;;
94028BF0234_01_SEN_ind01.pdf;94028BF0234_01;94028BF0234;1;1;35;10;25;0;;non dtermin;Au dessus de l'axe;entre 60 et 90;Non dtermin;Non dtermin;Non dtermin;2;17 X 10;6;building;;;;
94028BF0234_02_SEN_ind01.pdf;94028BF0234_02;94028BF0234;2;1;35;10;25;0;;non dtermin;Au dessus de l'axe;entre 30 et 60;Non dtermin;1;1;2;16 X 15;7;building;;;;
94028BF0252_01_SEN_ind01.pdf;94028BF0252_01;94028BF0252;1;2;35;13;22;0;;non dtermin;Au dessus de l'axe;entre 60 et 90;Non dtermin;Non dtermin;Non dtermin;1;75 X 40;7;building;;;;
94028BF0252_02_SEN_ind01.pdf;94028BF0252_02;94028BF0252;2;2;35;13;22;0;;non dtermin;Au dessus de l'axe;entre 60 et 90;Non dtermin;Non dtermin;Non dtermin;1;75 X 40;7;building;;;;
94028BF0253_01_SEN_ind01.pdf;94028BF0253_01;94028BF0253;1;2;35;14;21;3;32;18;10m < D <= 20m;90;1;18;0;1;30 X 20;49,6;building;;;;
94028BF0253_02_SEN_ind01.pdf;94028BF0253_02;94028BF0253;2;2;35;14;21;3;32;18;D > 50m;90;1;16;0;1;30 X 25;49,6;building;;;;
94028BF0258_01_SEN_ind01.pdf;94028BF0258_01;94028BF0258;1;1;35;16;19;4;31;15;40m < D <= 50m;entre 60 et 90;1;0;0;2;55 X 32;7;building;;;;
94028BF0258_02_SEN_ind01.pdf;94028BF0258_02;94028BF0258;2;1;35;16;19;4;31;15;40m < D <= 50m;entre 60 et 90;1;0;0;2;55 X 32;4;building;;;;
94028BF0272_01_SEN_ind01.pdf;94028BF0272_01;94028BF0272;1;1;35;12;23;1;34;22;0m < D <= 10m;entre 60 et 90;1;0;0;2;12 X 12;4;building;;;;
94028BF0272_02_SEN_ind01.pdf;94028BF0272_02;94028BF0272;2;1;35;12;23;1;34;22;30m < D <= 40m;entre 60 et 90;1;0;0;2;12 X 12;4;building;;;;
94028BF0273_01_SEN_ind01.pdf;94028BF0273_01;94028BF0273;1;1;35;11;24;1;34;23;0m < D <= 10m;entre 60 et 90;1;0;0;2;12 X 12;4;building;;;;
94028BF0273_02_SEN_ind01.pdf;94028BF0273_02;94028BF0273;2;1;35;11;24;1;34;23;20m < D <= 30m;entre 60 et 90;1;0;0;2;12 X 12;4;building;;;;
94028BF0273_03_SEN_ind01.pdf;94028BF0273_03;94028BF0273;3;1;35;11;24;1;34;23;30m < D <= 40m;entre 60 et 90;1;0;0;2;12 X 12;4;building;;;;
94028BF0283_01_SEN_ind01.pdf;94028BF0283_01;94028BF0283;1;2;35;13;22;4;31;18;10m < D <= 20m;entre 60 et 90;1;0;0;2;40 X 30;4;building;;;;
94028BF0283_02_SEN_ind01.pdf;94028BF0283_02;94028BF0283;2;2;35;13;22;4;31;18;10m < D <= 20m;entre 60 et 90;1;1;0;2;40 X 30;10;building;;;;
94028BF0283_03_SEN_ind01.pdf;94028BF0283_03;94028BF0283;3;1;35;12;23;1;34;22;0m < D <= 10m;entre 60 et 90;1;0;0;2;130 X 100;4;building;;;;
94028BF0283_04_SEN_ind01.pdf;94028BF0283_04;94028BF0283;4;2;35;12;23;1;34;22;0m < D <= 10m;entre 60 et 90;1;5;0;2;130 X 100;20;building;;;;
94028BF0283_05_SEN_ind01.pdf;94028BF0283_05;94028BF0283;5;2;35;12;23;1;34;22;30m < D <= 40m;entre 60 et 90;1;5;0;2;130 X 100;20;building;;;;
94028BF0283_06_SEN_ind01.pdf;94028BF0283_06;94028BF0283;6;1;35;12;23;1;34;22;30m < D <= 40m;entre 60 et 90;1;0;0;2;130 X 100;4;building;;;;
94028BF0283_07_SEN_ind01.pdf;94028BF0283_07;94028BF0283;7;2;35;12;23;4;31;19;0m < D <= 10m;entre 60 et 90;1;0;0;2;22 X 22;3;building;;;;
94046BH0029_01_SEN_ind01.pdf;94046BH0029_01;94046BH0029;1;1;35;6;29;0;35;29;30m < D <= 40m;entre 60 et 90;0;1;;2;90 X 60;7;building;;;;
94046BH0029_02_SEN_ind01.pdf;94046BH0029_02;94046BH0029;2;1;35;6;29;0;35;29;30m < D <= 40m;entre 60 et 90;0;1;;2;90 X 60;7;building;;;;
94046BH0030_01_SEN_ind01.pdf;94046BH0030_01;94046BH0030;1;3;35;7;28;0;35;28;0m < D <= 10m;entre 60 et 90;0;1;0;3;60 X 30;13;building;;;;
94046BH0030_02_SEN_ind01.pdf;94046BH0030_02;94046BH0030;2;3;35;7;28;0;35;28;0m < D <= 10m;entre 60 et 90;0;1;0;3;60 X 30;13;building;;;;
94046BH0030_03_SEN_ind01.pdf;94046BH0030_03;94046BH0030;3;2;35;7;28;0;35;28;Au dessus de l'axe;entre 60 et 90;0;1;0;1;60 X 30;9;building;;;;
94046BH0031_01_SEN_ind01.pdf;94046BH0031_01;94046BH0031;1;3;35;7;28;0;35;28;Au dessus de l'axe;entre 60 et 90;0;1;0;3;60 X 30;13;building;;;;
94046BH0031_02_SEN_ind01.pdf;94046BH0031_02;94046BH0031;2;2;35;7;28;0;35;28;Au dessus de l'axe;entre 60 et 90;0;1;0;1;60 X 30;13;building;;;;
94046BH0033_01_SEN_ind01.pdf;94046BH0033_01;94046BH0033;1;3;35;6;29;0;;non dtermin;20m < D <= 30m;entre 60 et 90;Non dtermin;Non dtermin;Non dtermin;3;38 X 27;10;building;;;;
94046BH0036_01_SEN_ind01.pdf;94046BH0036_01;94046BH0036;1;3;35;5;30;0;;non dtermin;D > 50m;entre 60 et 90;Non dtermin;5;0;3;60 X 40;20;building;;;;
94046BH0036_02_SEN_ind01.pdf;94046BH0036_02;94046BH0036;2;3;35;5;30;0;;non dtermin;D > 50m;entre 60 et 90;Non dtermin;3;0;3;60 X 40;10;building;;;;
94046BH0036_03_SEN_ind01.pdf;94046BH0036_03;94046BH0036;3;3;35;5;30;0;;non dtermin;D > 50m;entre 60 et 90;Non dtermin;0;0;3;60 X 40;3;building;;;;
94046BH0037_01_SEN_ind01.pdf;94046BH0037_01;94046BH0037;1;3;35;6;29;0;;non dtermin;Au dessus de l'axe;entre 60 et 90;Non dtermin;Non dtermin;0;3;60 X 53;10;building;;;;
94046BH0037_02_SEN_ind01.pdf;94046BH0037_02;94046BH0037;2;3;35;5;30;0;;non dtermin;Au dessus de l'axe;entre 60 et 90;Non dtermin;5;0;3;60 X 53;16;building;;;;
94046BH0037_03_SEN_ind01.pdf;94046BH0037_03;94046BH0037;3;3;35;5;30;0;;non dtermin;Au dessus de l'axe;entre 60 et 90;Non dtermin;0;0;3;60 X 53;10;building;;;;
94046BH0038_01_SEN_ind01.pdf;94046BH0038_01;94046BH0038;1;1;35;5;30;3;32;27;Au dessus de l'axe;entre 60 et 90;Non dtermin;1;0;2;45 X 35;10;building;;;;
94046BH0042_01_SEN_ind01.pdf;94046BH0042_01;94046BH0042;1;1;35;5;30;4;31;26;20m < D <= 30m;entre 60 et 90;1;4;0;2;34 X 34;16;building;;;;
94046BH0042_02_SEN_ind01.pdf;94046BH0042_02;94046BH0042;2;1;35;5;30;4;31;26;20m < D <= 30m;entre 60 et 90;1;4;0;2;34 X 34;16;building;;;;
94046BH0042_03_SEN_ind01.pdf;94046BH0042_03;94046BH0042;3;1;35;5;30;4;31;26;20m < D <= 30m;entre 60 et 90;1;4;0;2;34 X 34;16;building;;;;
94046BH0052_01_SEN_ind01.pdf;94046BH0052_01;94046BH0052;1;1;35;7;28;3;32;25;20m < D <= 30m;entre 60 et 90;1;1;0;2;35 X 30;10;building;;;;
94046BH0053_01_SEN_ind01.pdf;94046BH0053_01;94046BH0053;1;1;35;7;28;3;32;25;10m < D <= 20m;entre 60 et 90;1;1;0;2;35 X 30;10;building;;;;
94046BH0053_02_SEN_ind01.pdf;94046BH0053_02;94046BH0053;2;1;35;7;28;0;35;28;20m < D <= 30m;entre 60 et 90;0;0;0;2;10 X 10;7;building;;;;
94046BH0053_03_SEN_ind01.pdf;94046BH0053_03;94046BH0053;3;1;35;7;28;3;32;25;10m < D <= 20m;entre 60 et 90;1;1;0;2;35 X 30;7;building;;;;
94046BI0001_01_SEN_ind02.pdf;94046BI0001_01;94046BI0001;1;3;;ND2;ND3;0;;ND6;ND7;ND8;;ND10;ND11;3;;7;building;;;;
94046BI0001_02_SEN_ind02.pdf;94046BI0001_02;94046BI0001;2;3;;ND2;ND3;0;;ND6;ND7;ND8;;ND10;ND11;3;;7;building;;;;
94046BI0001_03_SEN_ind02.pdf;94046BI0001_03;94046BI0001;3;2;;ND2;ND3;0;;ND6;ND7;ND8;;ND10;ND11;1;;7;building;;;;
94046BI0001_04_SEN_ind02.pdf;94046BI0001_04;94046BI0001;4;2;;ND2;ND3;0;;ND6;ND7;ND8;;ND10;ND11;1;;7;building;;;;
94046BI0001_05_SEN_ind02.pdf;94046BI0001_05;94046BI0001;5;2;;ND2;ND3;0;;ND6;ND7;ND8;;ND10;ND11;1;;7;building;;;;
94046BI0025_01_SEN_ind01.pdf;94046BI0025_01;94046BI0025;1;2;35;5;30;4;31;26;20m < D <= 30m;entre 60 et 90;1;4;0;1;70 X 60;21;building;;;;
94046BI0036_01_SEN_ind01.pdf;94046BI0036_01;94046BI0036;1;3;35;5;30;3;32;27;Au dessus de l'axe;entre 60 et 90;1;1;1;3;20 X 10;5;building;;;;
940760U0032_01_SEN_ind01.pdf;940760U0032_01;940760U0032;1;1;100;70;30;4;96;26;Au dessus de l'axe;entre 60 et 90;ND9;4;0;2;32 X 22;14;building;;;;
940760U0033_01_SEN_ind01.pdf;940760U0033_01;940760U0033;1;1;100;70;30;0;100;30;10m < D <= 20m;entre 60 et 90;0;1;0;2;10 X 9;7;building;;;;
940760U0037_01_SEN_ind01.pdf;940760U0037_01;940760U0037;1;1;100;68;32;2;98;30;30m < D <= 40m;entre 60 et 90;1;0;1;2;11 X 7;5;building;;;;
940760U0119_01_SEN_ind01.pdf;940760U0119_01;940760U0119;1;1;100;72;28;3;97;25;Au dessus de l'axe;<30;1;1;1;2;10 X 8;6;building;;;;
940760U0138_01_SEN_ind01.pdf;940760U0138_01;940760U0138;1;1;100;68;32;2;98;30;10m < D <= 20m;entre 60 et 90;1;0;1;2;17 X 8;5;building;;;;
940760U0139_01_SEN_ind01.pdf;940760U0139_01;940760U0139;1;1;100;68;32;2;98;30;10m < D <= 20m;<30;1;1;0;2;11 X 9;6;building;;;;
940760U0156_01_SEN_ind01.pdf;940760U0156_01;940760U0156;1;1;100;74;26;1;99;25;30m < D <= 40m;<30;1;1;0;2;9 X 8;6;building;;;;
940760U0167_01_SEN_ind01.pdf;940760U0167_01;940760U0167;1;1;100;74;26;2;98;24;20m < D <=30m;<30;1;0;1;2;12 X 9;4;building;;;;
940760U0170_01_SEN_ind01.pdf;940760U0170_01;940760U0170;1;1;100;72;28;2;98;26;10m < D <= 20m;<30;1;0;1;2;9 X 8;4;building;;;;
940760U0172_01_SEN_ind01.pdf;940760U0172_01;940760U0172;1;1;100;74;26;0;100;26;10m < D <= 20m;entre 60 et 90;0;1;1;2;10 X 8;6;building;;;;
940760U0174_01_SEN_ind01.pdf;940760U0174_01;940760U0174;1;1;100;72;28;2;98;26;10m < D <= 20m;entre 60 et 90;1;0;1;2;10 X 9;4;building;;;;
940760U0176_01_SEN_ind01.pdf;940760U0176_01;940760U0176;1;1;100;74;26;0;;non dtermin;10m < D <= 20m;<30;Non dtermin (btiment ferm);0;1;2;10 X 7;7;building;;;;
940760U0180_01_SEN_ind01.pdf;940760U0180_01;940760U0180;1;3;100;66;34;2;98;32;10m < D <= 20m;<30;1;4;0;3;72 X 10;15;building;;;;
940760V0053_01_SEN_ind01.pdf;940760V0053_01;940760V0053;1;2;100;75;25;0;100;25;10m < D <= 20m;entre 60 et 90;0;4;0;1;12 X 10;15;building;;;;
940760V0054_01_SEN_ind01.pdf;940760V0054_01;940760V0054;1;3;100;75;25;0;;non dtermin;10m < D <= 20m;entre 60 et 90;ND9;4;1;3;10 X 6;14;building;;;;
940760V0055_01_SEN_ind01.pdf;940760V0055_01;940760V0055;1;2;100;75;25;2;98;23;10m < D <= 20m;entre 60 et 90;1;2;1;1;15 X 10;10;building;;;;
940760V0055_02_SEN_ind01.pdf;940760V0055_02;940760V0055;2;2;100;75;25;0;100;25;10m < D <= 20m;entre 60 et 90;0;1;1;1;15 X 7;6;building;;;;
940760V0056_01_SEN_ind01.pdf;940760V0056_01;940760V0056;1;3;100;75;25;3;97;22;20m < D <= 30m;<30;1;1;1;3;10 X 5;6;building;;;;
940760V0057_03_SEN_ind01.pdf;940760V0057_03;940760V0057;3;2;100;75;25;0;100;25;20m < D <= 30m;entre 60 et 90;0;0;0;1;15 X 9;5;building;;;;
940760V0057_04_SEN_ind01.pdf;940760V0057_04;940760V0057;4;3;100;75;25;0;100;25;20m < D <= 30m;<30;0;0;0;3;26 X 15;3;building;;;;
940760V0152_01_SEN_ind01.pdf;940760V0152_01;940760V0152;1;1;100;75;25;6;94;19;40m < D <= 50m;entre 60 et 90;2;8;0;2;12 X 10;25;building;;;;
940760V0180_01_SEN_ind01.pdf;940760V0180_01;940760V0180;1;1;99;75;24;0;99;24;30m < D <= 40m;entre 60 et 90;0;0;0;2;9 X 6;3;building;;;;
940760V0185_01_SEN_ind01.pdf;940760V0185_01;940760V0185;1;2;100;75;25;2;98;23;40m < D <= 50m;<30;1;2;1;1;12 X 6;6;building;;;;
940760V0195_01_SEN_ind01.pdf;940760V0195_01;940760V0195;1;1;100;75;25;3;97;22;40m < D <= 50m;<30;1;1;1;2;11 X 11;6;building;;;;
940760V0199_01_SEN_ind01.pdf;940760V0199_01;940760V0199;1;2;100;75;25;2;98;23;30m < D <= 40m;<30;1;2;1;1;17 X 12;6;building;;;;
940760V0199_02_SEN_ind01.pdf;940760V0199_02;940760V0199;2;2;100;75;25;2;98;23;30m < D <= 40m;<30;1;2;1;1;12 X 6;6;building;;;;
940760V0278_01_SEN_ind01.pdf;940760V0278_01;940760V0278;1;1;100;74;26;3;97;23;20m < D <= 30m;entre 60 et 90;1;2;0;2;17 X 12;9;building;;;;
940760V0280_01_SEN_ind01.pdf;940760V0280_01;940760V0280;1;1;100;74;26;3;97;23;20m < D <=30m;entre 60 et 90;1;1;1;2;11 X 10;6;building;;;;
940760V0281_01_SEN_ind01.pdf;940760V0281_01;940760V0281;1;1;100;74;26;3;97;23;20m < D <=30m;entre 60 et 90;1;1;0;2;11 X 7;3;building;;;;
940760V0313_01_SEN_ind01.pdf;940760V0313_01;940760V0313;1;2;100;75;25;5;95;20;20m < D <= 30m;entre 60 et 90;2;10;0;1;21 X 17;30;building;;;;
940760V0313_02_SEN_ind01.pdf;940760V0313_02;940760V0313;2;3;100;75;25;5;95;20;20m < D <= 30m;<30;2;5;0;3;50 X 12;17;building;;;;
940760V0313_03_SEN_ind01.pdf;940760V0313_03;940760V0313;3;1;100;75;25;5;95;20;20m < D <= 30m;<30;2;2;0;2;9 X 7;8;building;;;;
94076AY0003_01_SEN_ind01.pdf;94076AY0003_01;94076AY0003;1;3;100;75;25;2;98;23;Au dessus de l'axe;entre 60 et 90;1;4;1;3;21 X 14;13;building;;;;
94076AZ0013_01_SEN_ind01.pdf;94076AZ0013_01;94076AZ0013;1;2;99;75;24;3;96;21;20m < D <= 30m;<30;1;1;1;1;12 X 7;6;building;;;;
94076AZ0014_01_SEN_ind01.pdf;94076AZ0014_01;94076AZ0014;1;2;99;75;24;2;97;22;10m < D <= 20m;<30;1;0;1;1;10 X 10;5;building;;;;
94076AZ0072_01_SEN_ind01.pdf;94076AZ0072_01;94076AZ0072;1;1;99;75;24;3;96;21;30m < D <= 40m;entre 60 et 90;1;1;0;2;13 X 10;7;building;;;;
94076AZ0072_02_SEN_ind01.pdf;94076AZ0072_02;94076AZ0072;2;2;99;75;24;3;96;21;30m < D <= 40m;entre 60 et 90;1;1;0;1;8 X 8;7;building;;;;
94076AZ0073_01_SEN_ind01.pdf;94076AZ0073_01;94076AZ0073;1;2;99;75;24;3;96;21;20m < D <=30m;entre 60 et 90;1;0;1;1;11 X 9;5;building;;;;
94076AZ0074_01_SEN_ind01.pdf;94076AZ0074_01;94076AZ0074;1;1;99;75;24;3;96;21;Au dessus de l'axe;entre 60 et 90;1;4;1;2;16 X 8;13;building;;;;
94076AZ0075_01_SEN_ind01.pdf;94076AZ0075_01;94076AZ0075;1;3;99;75;24;3;96;21;Au-dessus de l'axe;<30;1;4;1;3;22 X 10;15;building;;;;
94076AZ0076_01_SEN_ind01.pdf;94076AZ0076_01;94076AZ0076;1;2;99;75;24;3;96;21;Au dessus de l'axe;<30;1;4;1;1;12 X 10;14;building;;;;
94076AZ0077_01_SEN_ind01.pdf;94076AZ0077_01;94076AZ0077;1;3;99;74;25;2;97;23;Au dessus de l'axe;<30;1;1;1;3;11 X 10;7;building;;;;
94076AZ0078_01_SEN_ind01.pdf;94076AZ0078_01;94076AZ0078;1;2;99;74;25;3;96;22;Au dessus de l'axe;entre 60 et 90;1;0;1;1;9 X 8;5;building;;;;
94076AZ0079_01_SEN_ind01.pdf;94076AZ0079_01;94076AZ0079;1;2;99;74;25;3;96;22;Au dessus de l'axe;<30;1;1;0;1;12 X 9;6;building;;;;
94076AZ0081_01_SEN_ind01.pdf;94076AZ0081_01;94076AZ0081;1;1;99;74;25;2;97;23;10m < D <= 20m;entre 60 et 90;1;1;1;2;13 X 6;6;building;;;;
94076AZ0088_01_SEN_ind01.pdf;94076AZ0088_01;94076AZ0088;1;2;99;72;27;2;97;25;10m < D <= 20m;<30;1;3;0;1;12 X 10;12;building;;;;
94076AZ0089_01_SEN_ind01.pdf;94076AZ0089_01;94076AZ0089;1;2;99;72;27;2;97;25;10m < D <= 20m;<30;1;2;1;1;12 X 9;9;building;;;;
94076AZ0090_02_SEN_ind01.pdf;94076AZ0090_02;94076AZ0090;2;1;99;72;27;0;99;27;20m < D <= 30m;entre 60 et 90;0;0;0;2;4 X 3;3;building;;;;
94076AZ0109_02_SEN_ind01.pdf;94076AZ0109_02;94076AZ0109;2;1;99;74;25;1;98;24;20m < D <=30m;entre 30 et 60;1;1;1;2;9 X 8;7;building;;;;
94076AZ0113_01_SEN_ind01.pdf;94076AZ0113_01;94076AZ0113;1;2;99;75;24;0;99;24;Au dessus de l'axe;<30;0;1;1;1;21 X 17;5;building;;;;
94076AZ0114_01_SEN_ind01.pdf;94076AZ0114_01;94076AZ0114;1;1;99;75;24;0;99;24;Au dessus de l'axe;<30;0;2;0;2;20 X 20;8;building;;;;
94076AZ0114_02_SEN_ind01.pdf;94076AZ0114_02;94076AZ0114;2;1;99;75;24;0;99;24;Au dessus de l'axe;<30;0;2;0;2;20 X 8;8;building;;;;
94076AZ0126_01_SEN_ind01.pdf;94076AZ0126_01;94076AZ0126;1;1;99;74;25;0;99;25;10m < D <= 20m;<30;0;1;0;2;17 X 11;5;building;;;;
94076AZ0161_01_SEN_ind01.pdf;94076AZ0161_01;94076AZ0161;1;3;99;75;24;3;96;21;D > 50m;entre 60 et 90;1;5;1;3;18 X 15;20;building;;;;
94076AZ0165_01_SEN_ind01.pdf;94076AZ0165_01;94076AZ0165;1;2;99;75;24;3;96;21;30m < D <= 40m;entre 60 et 90;1;2;1;1;18 X 7;8;building;;;;
94076AZ0167_01_SEN_ind01.pdf;94076AZ0167_01;94076AZ0167;1;2;99;74;25;0;99;25;10m < D <= 20m;<30;1;1;1;1;14 X 12;6;building;;;;
94076AZ0181_01_SEN_ind01.pdf;94076AZ0181_01;94076AZ0181;1;2;99;75;24;0;99;24;10m < D <= 20m;entre 60 et 90;0;1;0;1;50 X 35;4;building;;;;
94076AZ0191_01_SEN_ind01.pdf;94076AZ0191_01;94076AZ0191;1;1;99;74;25;2;97;23;10m < D <= 20m;entre 60 et 90;1;1;1;2;13 X 9;7;building;;;;
94076BC0004_02_SEN_ind01.pdf;94076BC0004_02;94076BC0004;2;1;99;62;37;0;99;37;30m < D <= 40m;entre 60 et 90;0;0;0;2;7 X 2;3;building;;;;
94076BC0006_01_SEN_ind01.pdf;94076BC0006_01;94076BC0006;1;2;98;60;38;0;98;38;0m < D <= 10m;<30;0;0;0;1;17 X 6;4;building;;;;
94076BC0007_02_SEN_ind01.pdf;94076BC0007_02;94076BC0007;2;2;98;60;38;0;98;38;30m < D <= 40m;<30;0;0;0;1;6 X 3;2;building;;;;
94076BC0008_01_SEN_ind01.pdf;94076BC0008_01;94076BC0008;1;1;98;60;38;2;96;36;30m < D <= 40m;entre 60 et 90;1;0;1;2;9 X 9;4;building;;;;
94076BC0018_01_SEN_ind01.pdf;94076BC0018_01;94076BC0018;1;1;99;62;37;2;97;35;30m < D <= 40m;entre 60 et 90;1;1;0;2;9 X 7;6;building;;;;
94076BC0022_01_SEN_ind01.pdf;94076BC0022_01;94076BC0022;1;1;99;62;37;0;99;37;20m < D <= 30m;entre 60 et 90;0;1;1;2;8 X 8;5;building;;;;
94076BC0028_01_SEN_ind01.pdf;94076BC0028_01;94076BC0028;1;1;99;66;33;0;99;33;30m < D <= 40m;entre 60 et 90;0;1;1;2;12 X 10;5;building;;;;
94076BC0031_01_SEN_ind01.pdf;94076BC0031_01;94076BC0031;1;1;100;66;34;2;98;32;10m < D <= 20m;<30;1;1;1;2;11 X 9;6;building;;;;
94076BC0098_01_SEN_ind01.pdf;94076BC0098_01;94076BC0098;1;1;98;60;38;2;96;36;10m < D <= 20m;<30;1;0;1;2;10 X 8;5;building;;;;
94076BC0101_01_SEN_ind01.pdf;94076BC0101_01;94076BC0101;1;1;100;64;36;2;98;34;10m < D <= 20m;entre 60 et 90;1;0;1;2;12 X 8;5;building;;;;
94076BC0125_01_SEN_ind01.pdf;94076BC0125_01;94076BC0125;1;2;98;60;38;0;98;38;Au dessus de l'axe;entre 60 et 90;0;1;1;2;11 X 10;6;building;;;;
94076BC0126_01_SEN_ind01.pdf;94076BC0126_01;94076BC0126;1;1;98;60;38;0;98;38;Au dessus de l'axe;entre 60 et 90;0;1;1;2;11 X 10;9;building;;;;
94076BC0128_01_SEN_ind01.pdf;94076BC0128_01;94076BC0128;1;1;99;68;31;0;99;31;0m < D <= 10m;<30;0;1;1;2;10 X 8;8;building;;;;
94076BC0161_01_SEN_ind01.pdf;94076BC0161_01;94076BC0161;1;1;100;66;34;2;98;32;Au dessus de l'axe;entre 60 et 90;1;0;1;2;11 X 10;10;building;;;;
94076BC0165_01_SEN_ind01.pdf;94076BC0165_01;94076BC0165;1;1;99;62;37;0;99;37;0m < D <= 10m;entre 60 et 90;0;1;1;2;15 X 9;9;building;;;;
94076BC0167_01_SEN_ind01.pdf;94076BC0167_01;94076BC0167;1;1;99;62;37;2;97;35;0m < D <= 10m;entre 60 et 90;1;0;1;2;13 X 8;7;building;;;;
94076BC0170_01_SEN_ind01.pdf;94076BC0170_01;94076BC0170;1;1;99;62;37;0;99;37;20m < D <= 30m;entre 60 et 90;0;1;1;2;11 X 8;0;building;;;;
94076BC0176_01_SEN_ind01.pdf;94076BC0176_01;94076BC0176;1;1;100;66;34;2;98;32;10m < D <= 20m;entre 60 et 90;1;0;1;2;10 X 8;7;building;;;;
94076BC0177_01_SEN_ind01.pdf;94076BC0177_01;94076BC0177;1;1;100;66;34;0;100;34;Au dessus de l'axe;entre 60 et 90;0;2;1;2;14 X 10;11;building;;;;
94076BC0181_01_SEN_ind01.pdf;94076BC0181_01;94076BC0181;1;1;100;64;36;1;99;35;Au dessus de l'axe;entre 60 et 90;1;0;2;2;13 X 10;4;building;;;;
94076BC0183_01_SEN_ind01.pdf;94076BC0183_01;94076BC0183;1;1;99;62;37;1;98;36;10m < D <= 20m;entre 60 et 90;1;0;1;2;9 X 7;5;building;;;;
94076BC0205_01_SEN_ind01.pdf;94076BC0205_01;94076BC0205;1;1;98;60;38;2;96;36;20m < D <= 30m;<30;1;1;0;2;8 X 7;6;building;;;;
94076BC0217_01_SEN_ind01.pdf;94076BC0217_01;94076BC0217;1;1;100;68;32;1;99;31;10m < D <= 20m;entre 60 et 90;prsence d'un sous-sol non visible;0;1;2;11 X 9;4;building;;;;
940810X0214_01_SEN_ind01.pdf;940810X0214_01;940810X0214;1;1;47;30;17;0;;non dtermin;D > 50 m;<30;Inconnue (pas d'accs  l'immeuble);5;0;2;30 X 25;20;building;;;;
940810X0237_01_SEN_ind01.pdf;940810X0237_01;940810X0237;1;1;46;30;16;0;;non dtermin;D > 50 m;<30;Inconnue (pas d'accs  l'immeuble);5;0;2;30 X 25;20;building;;;;
94081AQ0090_01_SEN_ind01.pdf;94081AQ0090_01;94081AQ0090;1;1;93;50;43;0;93;43;10m < D <= 20m;<30;0;0;1;2;9 X 8;5;building;;;;
94081AQ0091_01_SEN_ind01.pdf;94081AQ0091_01;94081AQ0091;1;2;93;50;43;0;93;43;10m < D <= 20m;entre 60 et 90;0;2;1;1;11 X 9;10;building;;;;
94081AQ0092_01_SEN_ind01.pdf;94081AQ0092_01;94081AQ0092;1;1;93;50;43;0;93;43;10m < D <= 20m;entre 60 et 90;0;1;1;2;7 X 6;6;building;;;;
94081AQ0092_02_SEN_ind01.pdf;94081AQ0092_02;94081AQ0092;2;1;94;50;44;0;94;44;Au dessus de l'axe;entre 60 et 90;0;2;1;2;9 X 6;8;building;;;;
94081AQ0097_01_SEN_ind01.pdf;94081AQ0097_01;94081AQ0097;1;1;95;52;43;0;95;43;Au dessus de l'axe;entre 60 et 90;0;1;1;2;41 X 12;8;building;;;;
94081AQ0097_02_SEN_ind01.pdf;94081AQ0097_02;94081AQ0097;2;1;96;54;42;0;96;42;0m < D <= 10m;entre 60 et 90;0;1;1;2;28 X 9;8;building;;;;
94081AQ0097_03_SEN_ind01.pdf;94081AQ0097_03;94081AQ0097;3;1;95;54;41;0;95;41;10m < D <= 20m;entre 60 et 90;0;0;0;2;25 X 10;5;building;;;;
94081AQ0098_01_SEN_ind01.pdf;94081AQ0098_01;94081AQ0098;1;1;96;54;42;0;96;42;Au dessus de l'axe;entre 60 et 90;0;1;1;2;16 X 10;7;building;;;;
94081AQ0099_01_SEN_ind01.pdf;94081AQ0099_01;94081AQ0099;1;1;96;54;42;0;96;42;30m < D <= 40m;entre 60 et 90;0;1;1;2;15 X 11;8;building;;;;
94081AQ0100_01_SEN_ind01.pdf;94081AQ0100_01;94081AQ0100;1;1;96;54;42;2;94;40;10m < D <= 20m;<30;1;1;1;2;9 X 9;7;building;;;;
94081AQ0103_01_SEN_ind01.pdf;94081AQ0103_01;94081AQ0103;1;1;97;56;41;0;97;41;20m < D <= 30m;<30;0;1;1;2;14 X 8;6;building;;;;
94081AQ0104_01_SEN_ind01.pdf;94081AQ0104_01;94081AQ0104;1;2;97;56;41;1;96;40;20m < D <= 30m;<30;1;1;1;1;9 X 5;8;building;;;;
94081AQ0104_02_SEN_ind01.pdf;94081AQ0104_02;94081AQ0104;2;1;97;58;39;1;96;38;30m < D <= 40m;<30;1;1;1;2;9 X 5;8;building;;;;
