WKT;bldg_code;Address;City;typology;pk_min;pk_max;d_min;d_max
MULTIPOLYGON (((1654125.6368645793 8176835.417854757,1654117.5560046271 8176835.5955248224,1654117.7834396353 8176845.3793143751,1654125.8633708742 8176845.0904514752,1654125.7460023558 8176839.7537838658,1654125.6368645793 8176835.417854757)));94081AQ0104_02;46, Rue Camlinat;94081 Vitry-sur-Seine;building;2129354.83856162;2129365.69999956;20.6587321332772;32.577496673618
MULTIPOLYGON (((1656044.8229511764 8175959.8285747319,1656048.0735816339 8175952.6861443724,1656037.7457496163 8175947.6523127602,1656036.9514643317 8175949.4377768878,1656034.3507938024 8175955.1294875108,1656044.8229511764 8175959.8285747319)));94081CI0019_02;27, Rue de Choisy;94081 Vitry-sur-Seine;building;2126922.32072891;2126935.82058936;25.4573391154531;37.0661561360879
MULTIPOLYGON (((1656022.4870252269 8176016.2719612615,1656016.8822692132 8176013.7585427929,1656014.8563502368 8176017.7777272137,1656023.6330761781 8176021.8229410294,1656025.7342344578 8176018.0255672922,1656022.4870252269 8176016.2719612615)));94081CM0142_01;4, Rue Gretillat;94081 Vitry-sur-Seine;building;2126939.67691002;2126950.54257617;92.9468339414507;100.480035630971
MULTIPOLYGON (((1656977.602697162 8175990.1423927033,1656995.2060945604 8176033.4859128948,1657010.1082190187 8176069.6222958881,1657012.1588254273 8176068.7168919137,1657021.530097343 8176064.1966769248,1657024.1447588634 8176069.7365399292,1657027.3659204259 8176068.1549227824,1657024.6777805397 8176062.6156243719,1657028.4850803204 8176060.8070920724,1657029.6804746885 8176063.3554869909,1657031.8088498476 8176063.0054919375,1657034.0824740955 8176062.4319786634,1657036.0604625195 8176061.6383429971,1657038.4015741234 8176060.2859107284,1657040.3744260047 8176058.8251153249,1657042.8556515353 8176056.5820047976,1657039.2694791113 8176048.9368124055,1657037.5854098231 8176049.7281832183,1657035.0468029967 8176044.5213286914,1657030.9464221389 8176046.443314068,1657024.0730871726 8176031.817843928,1657023.9004253785 8176028.4831699524,1657023.5021794545 8176024.4830330862,1657022.8125773359 8176020.8187413467,1657022.0503495676 8176017.2662093723,1657021.1420145517 8176013.8260033326,1657020.0875720684 8176010.4981232947,1657018.8870219169 8176007.2825693451,1657017.3916871196 8176003.9580868799,1657015.4486060662 8175999.7474538255,1657013.5875722941 8175996.6481905663,1657011.3591276328 8175993.5517592756,1657016.7419447186 8175986.3934717765,1657016.0617585389 8175983.952309872,1657014.718520799 8175981.2938569812,1657013.3804228615 8175979.3025656175,1657012.0466083304 8175977.8672422376,1657010.492347134 8175976.4336180165,1657008.5715320155 8175975.114019285,1657006.9497859338 8175974.4593170788,1657004.8179503388 8175974.3645474678,1657003.2748278913 8175974.3764411593,1657001.3720090885 8175975.3919090433,1656999.9092258313 8175976.2927855048,1656998.8881920832 8175977.3014572589,1656999.8606001344 8175979.5179642998,1656993.9291355023 8175982.2324923137,1656991.6109039988 8175977.0239584008,1656988.681912587 8175978.3809427181,1656991.1488246662 8175983.8107294068,1656979.4337398463 8175989.3498704433,1656977.602697162 8175990.1423927033)));94081DI0024_03;13, Quai Jules Guesde;94081 Vitry-sur-Seine;building;2125937.0913621;2126028.09103485;-123.313911622567;-50.0845320516059
MULTIPOLYGON (((1655027.8992616558 8176778.5856638374,1655030.8529529243 8176772.4918377902,1655025.8464959378 8176770.0397745138,1655029.5352712283 8176762.7819974031,1655029.8246752415 8176762.2236613911,1655027.4717895547 8176762.020231178,1655021.5152062282 8176761.4010591675,1655020.5600747254 8176761.408761505,1655017.0908280415 8176768.5535736158,1655013.4782347805 8176776.1443463154,1655019.0853805505 8176778.990338373,1655018.941127883 8176779.3251033109,1655022.1138488071 8176780.9675256126,1655024.3573906368 8176776.7238138458,1655027.8992616558 8176778.5856638374)));94081BP0100_02;3 rue Edouard Tremblay;94400 Vitry-sur Seine;building;2128363.16935771;2128384.63825378;-16.1506982947959;1.75582908751734
MULTIPOLYGON (((1655569.3843290047 8176248.490401933,1655489.6099181736 8176205.9806303335,1655499.0955079258 8176188.3352871509,1655502.7119546582 8176190.3080447027,1655506.1866270148 8176183.7195052253,1655497.2583781846 8176179.120310775,1655493.7810518804 8176185.3752758363,1655494.5193929013 8176185.8141865451,1655485.1090668323 8176203.6813377235,1655439.8719165514 8176179.6896327855,1655449.2821400503 8176161.8224057108,1655452.8986216912 8176163.7951309159,1655456.301548684 8176157.4295339463,1655447.4458079531 8176152.7186392834,1655443.9694084739 8176159.0848285425,1655444.7803483573 8176159.4119524341,1655435.3692466975 8176177.1679937551,1655430.8683495973 8176174.8687449768,1655426.0172009051 8176183.9147397401,1655432.2895898591 8176187.2006344115,1655431.492867758 8176188.6526052188,1655433.6326481705 8176189.7475133473,1655434.429370665 8176188.2955428436,1655448.673021679 8176195.9657933777,1655447.9497757044 8176197.4171749949,1655450.3108747427 8176198.6215222515,1655451.1076002547 8176197.1695541181,1655465.4246845227 8176204.8392606713,1655464.7005476463 8176206.1794468146,1655467.0616393341 8176207.3838011725,1655467.785776614 8176206.0436153347,1655481.9549698911 8176213.6033442747,1655481.2308302321 8176214.9435282843,1655483.5184357802 8176216.1484760456,1655484.2416884652 8176214.6970990133,1655498.632160662 8176222.3663045485,1655497.9089052745 8176223.8176797228,1655500.1230248378 8176225.0232205093,1655500.8462806379 8176223.571845619,1655515.2358202252 8176231.129900733,1655514.439083088 8176232.5818597563,1655516.6531955791 8176233.7874071142,1655517.4499331131 8176232.3354484048,1655531.9137923883 8176240.0041539855,1655531.1170522335 8176241.4561106386,1655533.1833142133 8176242.5516427802,1655533.9800547424 8176241.0996864196,1655548.443868424 8176248.7684349278,1655547.6480113761 8176250.3315825621,1655549.7142668013 8176251.4271208383,1655550.5110103094 8176249.9751668265,1655558.4803402608 8176254.1372837219,1655556.9603290553 8176257.0406041667,1655563.0856016744 8176260.327817006,1655569.3843290047 8176248.490401933)));94081CO0175_01;182, Avenue Rouget de Lisle;94081 Vitry-sur-Seine;building;2127596.74023686;2127651.66573368;22.3300383476443;179.732179168123
MULTIPOLYGON (((1655197.0693883272 8176777.4910988351,1655194.5597473804 8176776.0656518238,1655194.9952168523 8176775.3949506423,1655195.3572149514 8176774.7248396855,1655193.2910810602 8176773.6294321129,1655195.7507042482 8176768.8280520122,1655189.5531871938 8176765.653024503,1655186.7315704781 8176771.1245188108,1655181.4927550573 8176768.386599686,1655175.7369524958 8176765.3192386329,1655175.3526159837 8176763.209517682,1655174.4010592876 8176763.6619669823,1655173.4423535988 8176763.2248698343,1655173.0803573523 8176763.8949822057,1655165.1123513745 8176759.8446071753,1655164.7503558984 8176760.5147200841,1655162.1672273239 8176759.0898782667,1655162.5292225862 8176758.4197651921,1655152.2728481602 8176753.0533984452,1655154.8784951901 8176748.139625581,1655155.5424236429 8176748.4678890649,1655158.4374936086 8176742.9957884224,1655160.5646030253 8176742.5338858897,1655159.66327408 8176740.0947206728,1655158.4832534362 8176739.5482047731,1655162.6811625385 8176731.6192212887,1655153.0143044274 8176726.4705150202,1655147.2967409792 8176737.3029391477,1655147.7393611118 8176737.5217808578,1655142.3847073666 8176747.7952894513,1655141.9420878291 8176747.5764481639,1655139.0488250803 8176753.270944031,1655139.4179725265 8176753.490376018,1655138.1160508445 8176756.05845924,1655139.4734203669 8176760.3843618799,1655143.163100194 8176762.3562965039,1655142.8727906384 8176762.8034333121,1655151.063011755 8176767.0743909022,1655151.3524276514 8176766.5160611952,1655154.0824987562 8176767.9397165403,1655153.7930826636 8176768.4980461076,1655161.9823931262 8176772.6578264302,1655162.27270368 8176772.210690611,1655170.0937513169 8176776.2622426823,1655169.8043340738 8176776.8205714216,1655175.4122917536 8176779.7779139662,1655175.7017093976 8176779.2195855146,1655183.596208751 8176783.2705660956,1655183.2342126297 8176783.9406778216,1655189.0634632746 8176787.007456393,1655192.7997813097 8176785.6430336824,1655194.9708723235 8176781.5111740781,1655196.0559724548 8176779.3896479327,1655196.563126896 8176778.4959700275,1655197.0693883272 8176777.4910988351)));94081CU0299_01;5, Avenue Youri Gagarine;94081 Vitry-sur-Seine;building;2128248.32462711;2128280.71849865;45.3534460573464;115.169453544318
MULTIPOLYGON (((1655220.993431024 8176375.7095627012,1655235.1643212023 8176383.4910525912,1655237.6976344071 8176378.689103134,1655235.2630876247 8176377.4854353247,1655236.2031152637 8176375.5874837432,1655236.6377294338 8176374.8055927781,1655233.3169976545 8176373.0530351913,1655237.0098818664 8176366.2401712509,1655232.808314957 8176364.6058830563,1655232.012563034 8176366.1690758923,1655229.5780095849 8176364.9654105827,1655225.8161194359 8176372.3348356867,1655223.3806747128 8176371.0199797796,1655220.993431024 8176375.7095627012)));94081BP0150_02;2, Rue de la Petite Saussaie;94081 Vitry-sur-Seine;building;2127899.83813484;2127916.79463472;-73.9706650509683;-57.5348171518233
MULTIPOLYGON (((1654941.3187412843 8177002.7975565018,1654945.345847809 8176991.9785683397,1654940.7764204913 8176990.2362732226,1654942.7178546756 8176984.9941621227,1654943.8234783353 8176985.4300326984,1654945.8365894614 8176979.9649425782,1654940.8998085298 8176978.2256147852,1654942.9129195146 8176972.7605236489,1654933.3323172019 8176969.1683097463,1654931.3174172142 8176974.4110176982,1654925.274100577 8176972.1246423461,1654927.28809718 8176966.7707389118,1654924.1199459238 8176965.684336788,1654926.061373421 8176960.4422200173,1654927.4617779288 8176960.9869057005,1654929.4739837444 8176955.4106164984,1654923.9467270726 8176953.342473411,1654927.9021651293 8176942.7464535553,1654936.5250210979 8176946.0127948392,1654940.5521611329 8176935.193803818,1654935.9826860575 8176933.4515127288,1654937.9259331084 8176928.431786865,1654939.2519766339 8176928.8658757657,1654941.2651046063 8176923.4007842997,1654936.1060670123 8176921.440854853,1654938.1200930681 8176916.0869555967,1654928.2446136454 8176912.3859316595,1654926.2305956453 8176917.7398344632,1654918.4920219877 8176914.799962964,1654914.4640104135 8176925.5077763945,1654918.9600293501 8176927.2506436715,1654917.0911670683 8176932.3809755836,1654915.8376932086 8176931.835104771,1654913.7520227632 8176937.4119926635,1654919.2792989856 8176939.4801256154,1654915.3238748424 8176950.0761515498,1654906.6284422174 8176946.9216303295,1654902.6730475384 8176957.5176653117,1654907.169044598 8176959.2605231395,1654905.2267353502 8176964.3914531758,1654903.9006975116 8176963.9573723478,1654901.8150514956 8176969.5342648793,1654906.9005883017 8176971.4947566893,1654904.9600818022 8176976.8480734928,1654914.6885260439 8176980.550244214,1654916.7025093446 8176975.1963369148,1654922.7449275872 8176977.3715096787,1654920.7318380403 8176982.8366081174,1654923.9743476592 8176984.0336078797,1654922.0320319962 8176989.1645321865,1654920.7785712986 8176988.618660233,1654918.6938168388 8176994.3067399003,1654924.0740980383 8176996.3760653948,1654922.1326854569 8177001.618183041,1654930.8289228764 8177004.8839219213,1654932.7703424192 8176999.6418072842,1654941.3187412843 8177002.7975565018)));94081AU0171_03;12 Avenue Maximilien Robespierre;94081 Vitry-sur-Seine;building;2128531.98061337;2128592.9943672;36.7574013595026;119.556227888368
MULTIPOLYGON (((1654823.0110946642 8176937.3678451078,1654825.3224865724 8176932.4562978176,1654826.1888093071 8176930.5588711929,1654823.238323811 8176929.1371613899,1654826.6115294592 8176921.9707625052,1654831.1114195702 8176912.3933087522,1654837.8223691666 8176915.4525808105,1654834.8176827193 8176925.4849635018,1654837.8344337265 8176926.0165382037,1654850.1497438264 8176931.5880611734,1654851.4104250115 8176933.0234635649,1654853.8615822836 8176927.2211923413,1654858.0664412614 8176929.29996918,1654858.8773049517 8176929.6270081429,1654857.9384015361 8176931.6362176174,1654858.9714729979 8176932.1838592794,1654864.8715209381 8176934.9161249669,1654863.2096210013 8176938.3767919019,1654873.4623413172 8176943.2978548855,1654876.6401138145 8176936.4889096739,1654883.3519086787 8176939.6594298882,1654893.6808682098 8176917.6693747453,1654889.9929993416 8176915.9199914541,1654894.6911913769 8176906.3187460164,1654886.1363228362 8176902.384715504,1654882.9567197724 8176908.9712684872,1654877.7940497526 8176906.5666198283,1654873.6029770493 8176915.2741721133,1654882.0852648655 8176919.319971065,1654878.9791460312 8176925.9059321089,1654870.497765569 8176921.9713311484,1654869.0535674363 8176925.0966330068,1654863.8165367595 8176922.5813984424,1654861.9716995866 8176921.5955230668,1654859.2425272802 8176920.2832037797,1654860.1097633825 8176918.4969757376,1654846.7595582476 8176912.1554046869,1654847.6267916742 8176910.3691747189,1654833.9817732701 8176903.9188201111,1654833.1154436099 8176905.8162454767,1654826.6248892553 8176902.7551939609,1654827.5655875858 8176900.9683658415,1654823.656376519 8176899.1096182698,1654817.6646694574 8176912.2798214359,1654809.4045345101 8176908.4547212217,1654811.7875949084 8176903.3201866215,1654801.314336811 8176898.4010233507,1654803.0478786093 8176894.7173561892,1654786.9701480402 8176887.2860245518,1654782.0589262475 8176897.7786936658,1654800.4187015283 8176905.7475199597,1654796.5950966908 8176914.4521531425,1654805.076541536 8176918.3866416896,1654803.9925184157 8176920.6194374589,1654803.2005721861 8176922.627465439,1654801.1794689684 8176927.0918671694,1654810.3991892785 8176931.4651832115,1654823.0110946642 8176937.3678451078)));94081AU0100_01;20 bis, Rue Edouard Til;94081 Vitry-sur-Seine;building;2128559.07383908;2128654.42105166;-62.5127718206203;34.1795082465063
MULTIPOLYGON (((1654290.5783302519 8176851.9669880606,1654287.9291828561 8176860.4399494091,1654296.4736108482 8176863.0387438368,1654297.619069 8176859.3597360263,1654295.4829614919 8176858.7100357544,1654296.9866607348 8176853.9160856791,1654290.5783302519 8176851.9669880606)));94081AR0161_01;4, Rue Berlioz;94081 Vitry-sur-Seine;building;2129187.18075214;2129196.24470391;-15.3939422739302;-6.36332224635698
MULTIPOLYGON (((1654620.0591157111 8176971.4860141156,1654624.2497505143 8176962.7782708593,1654616.4303691429 8176958.9498699838,1654612.1680843181 8176967.8806034708,1654615.8560077134 8176969.6298031462,1654615.928571834 8176969.5180120636,1654620.0591157111 8176971.4860141156)));94081AS0369_01;49, Avenue du Moulin de Saquet;94081 Vitry-sur-Seine;building;2128842.97510495;2128854.10379544;-12.8113795537987;-1.20421417254753
MULTIPOLYGON (((1656476.3284790111 8176004.884040229,1656580.4364466683 8176011.5231552124,1656583.4315670691 8175971.4677705131,1656563.5066736841 8175970.1772778025,1656555.9336900378 8175969.6802490707,1656503.356655875 8175966.2424327089,1656500.709565137 8175966.040673051,1656479.048457033 8175964.5082600638,1656476.3284790111 8176004.884040229)));94081DJ0123_01;118/122, Rue Leon Geffroy;94081 Vitry-sur-Seine;building;2126387.0389429;2126491.67912071;8.1176185296817;49.5033871059094
MULTIPOLYGON (((1655095.7658919473 8176842.0570137873,1655092.2053030769 8176848.8133129161,1655080.409430716 8176871.2373674959,1655104.478342064 8176883.8316373657,1655109.5007354314 8176874.2946870625,1655094.3082339689 8176866.3438254027,1655102.3773651475 8176851.0221524248,1655104.6497004332 8176846.7004007688,1655095.7658919473 8176842.0570137873)));940810X0214_01;6/8, Passage du Gnral Leclerc;94081 Vitry-sur-Seine;building;2128359.50513809;2128393.82735901;93.935984028164;131.652314785515
MULTIPOLYGON (((1654533.3386893619 8176959.849006732,1654525.3387583415 8176951.9077813989,1654518.1986268561 8176959.3052436393,1654517.6879705156 8176959.7542104078,1654525.6869948576 8176967.5842315853,1654530.7155596414 8176962.5392060326,1654533.3386893619 8176959.849006732)));94081AR0124_01;58, Avenue du Moulin de Saquet;94081 Vitry-sur-Seine;building;2128931.9169602;2128946.81126611;6.21601484032518;20.9961180323003
MULTIPOLYGON (((1656071.3224052803 8175890.7868657224,1656093.4601100842 8175902.3998117736,1656097.074752145 8175894.8097450444,1656093.4592039327 8175892.9477961073,1656080.5462618556 8175886.2662280966,1656075.1592258362 8175883.417435674,1656071.3224052803 8175890.7868657224)));94081CI0265_01;15, Rue de Choisy;94081 Vitry-sur-Seine;building;2126877.81647937;2126903.79862642;-41.4122517768642;-23.8617317431873
MULTIPOLYGON (((1655437.0344898056 8176045.2710221531,1655448.8749242702 8176018.8219556939,1655446.701334984 8176013.5016968856,1655436.4576960402 8176028.2619707715,1655427.8890737235 8176041.1184735484,1655429.29054599 8176041.7744780248,1655437.0344898056 8176045.2710221531)));94081BT0141_02;165, Avenue Rouget de Lisle;94081 Vitry-sur-Seine;building;2127515.00586144;2127544.22089228;-74.205182353251;-57.6710202062795
MULTIPOLYGON (((1654767.0549922117 8176950.2758324975,1654757.6166644432 8176946.1267624497,1654750.1566862022 8176959.4201513585,1654746.97186361 8176965.3396225432,1654748.5953980647 8176966.2160548661,1654762.3142518355 8176963.6583533203,1654767.0549922117 8176950.2758324975)));94081AU0034_01;28, rue Edouard Til;94081 Vitry-sur-Seine;building;2128692.43291161;2128716.57693771;-19.1870645516269;-1.04784072258824
MULTIPOLYGON (((1654419.5547402136 8176936.2023783093,1654426.8500113706 8176938.8115797844,1654428.7184218487 8176933.681083614,1654429.3814633191 8176933.898067493,1654430.7464934012 8176930.1060927017,1654422.7147008574 8176927.2805033475,1654419.5547402136 8176936.2023783093)));94081AR0392_01;15, Rue Monsigny;94081 Vitry-sur-Seine;building;2129038.66400435;2129047.38587932;14.9406087805278;24.598427026751
MULTIPOLYGON (((1656057.5895867243 8175957.2815887164,1656048.5162276183 8175952.9050573949,1656048.0735816339 8175952.6861443724,1656044.8229511764 8175959.8285747319,1656040.4158924513 8175969.4265262131,1656049.7840355157 8175973.9119220581,1656057.5895867243 8175957.2815887164)));94081CI0019_01;27, Rue de Choisy;94081 Vitry-sur-Seine;building;2126912.48572177;2126928.69620813;29.699243964337;50.7359784934016
MULTIPOLYGON (((1656067.0629755608 8175993.791865482,1656074.4391701207 8175997.2921878509,1656077.5481051367 8175990.8180919569,1656070.7623857709 8175987.6467163451,1656069.4616040315 8175990.436967033,1656068.7976407257 8175990.1085950071,1656067.0629755608 8175993.791865482)));94081CI0275_01;33 rue de Choisy;94081 Vitry-sur-Seine;building;2126890.0587192;2126900.29017328;62.8522125432862;72.1934587079414
MULTIPOLYGON (((1654338.4897938308 8176870.5898587443,1654348.1407854545 8176873.7356762961,1654351.1509984946 8176864.4813844357,1654343.857414874 8176862.0946685756,1654342.2076474754 8176867.0010021133,1654339.9236973929 8176866.2412944753,1654338.4897938308 8176870.5898587443)));94081AR0159_01;20, Rue Camelinat;94081 Vitry-sur-Seine;building;2129134.76115727;2129144.91185977;-22.3093617407512;-12.5455257607227
MULTIPOLYGON (((1654780.0982463774 8176945.9444447793,1654770.8803290469 8176941.7935653254,1654768.213365596 8176948.1536269495,1654769.1720720492 8176948.590654524,1654768.3084767868 8176950.8216698803,1654776.6402440835 8176954.4237271193,1654780.0982463774 8176945.9444447793)));94081AU0205_01;26, Rue Edouard Til;94081 Vitry-sur-Seine;building;2128678.11626115;2128691.37885916;-19.0985417121436;-5.26044837675504
MULTIPOLYGON (((1656114.4272204202 8176017.4383072546,1656116.6421654834 8176009.4144625748,1656112.665413256 8176008.3337450391,1656112.4510921757 8176009.1138331331,1656109.5048307197 8176008.247411184,1656107.431608906 8176015.6029419638,1656114.4272204202 8176017.4383072546)));94081CI0027_01;33 rue de Choisy;94081 Vitry-sur-Seine;building;2126849.67541677;2126858.3938638;80.3254158743032;89.2714770056053
MULTIPOLYGON (((1654445.4046819215 8176898.6277698446,1654454.0242621969 8176901.4485921087,1654457.93799202 8176885.8485445306,1654454.333421312 8176885.321974921,1654451.4092320781 8176896.1323164273,1654446.4731278326 8176894.5046196533,1654445.4046819215 8176898.6277698446)));94081AR0131_01;4, Rue Camlinat;94081 Vitry-sur-Seine;building;2129025.52340424;2129034.86830339;-35.4330693833933;-19.373552813334
MULTIPOLYGON (((1654540.4482058382 8176921.649239176,1654549.012354315 8176926.6946719503,1654551.1157868921 8176923.3415126083,1654551.927575859 8176923.779700187,1654554.1752323853 8176920.0917649483,1654544.7258182368 8176914.6087363847,1654540.4482058382 8176921.649239176)));94081AR0523_02;59, Avenue du Moulin de Saquet;94081 Vitry-sur-Seine;building;2128924.56598897;2128937.11867517;-35.2765772356842;-25.1390925790975
MULTIPOLYGON (((1655401.8086026281 8176041.9941247823,1655409.1931577078 8176046.4943072051,1655416.3448162023 8176049.4395552194,1655434.9434058359 8176013.4844168592,1655428.4432726363 8176009.3107348289,1655420.4071245575 8176006.0389382197,1655401.8086026281 8176041.9941247823)));94081BT0140_01;Avenue de la Commune de Paris;94081 Vitry-sur-Seine;building;2127522.68593177;2127560.98631702;-97.4933172820251;-69.4195076057953
MULTIPOLYGON (((1654157.6353530888 8176830.9291392844,1654149.699599342 8176830.8831687206,1654149.0233928596 8176838.0055711297,1654157.6194583836 8176837.9349127756,1654157.6066637095 8176836.3782084091,1654157.665511915 8176834.5985138463,1654157.6353530888 8176830.9291392844)));94081AQ0253_01;40, Rue Camelinat;94081 Vitry-sur-Seine;building;2129326.91670371;2129336.64553363;6.38193577458229;15.7979511873831
MULTIPOLYGON (((1654619.1771436252 8176944.3602391556,1654627.7824925175 8176927.3877350194,1654621.4378828011 8176924.2145336317,1654616.6658006492 8176933.7054139385,1654614.0091401187 8176932.2814235678,1654610.1767949893 8176939.8742522039,1654619.1771436252 8176944.3602391556)));94081AS0370_01;16, Voie Bellini;94081 Vitry-sur-Seine;building;2128846.1192389;2128862.61300361;-47.8356001006779;-27.6551466699202
MULTIPOLYGON (((1656850.7418059125 8175930.0733391931,1656842.3592658986 8175938.9229965312,1656857.4606269393 8175953.1510055736,1656857.0231729615 8175953.5991893951,1656873.8265803684 8175969.3708813358,1656882.6465788686 8175960.073089174,1656850.7418059125 8175930.0733391931)));94081DJ0131_10;5/7 Rue  Lon Mauvais;94081 Vitry-sur-Seine;building;2126110.99620097;2126150.02626451;-78.736590261702;-52.9240989596774
MULTIPOLYGON (((1654744.1153357036 8176993.607752759,1654746.3378283477 8176986.8064828198,1654738.9702060681 8176984.3086528117,1654737.1060406973 8176989.9950117124,1654736.0004014531 8176989.5591821158,1654735.6429846927 8176990.7852894217,1654744.1153357036 8176993.607752759)));94081AU0108_01;26, Rue des Flandres;94081 Vitry-sur-Seine;building;2128722.0731672;2128732.72352418;13.1936698684629;23.3611095793488
MULTIPOLYGON (((1655982.299902222 8176026.8193513108,1656000.8130021803 8176035.4581226557,1656003.6305358408 8176029.3198838048,1656004.9302230622 8176026.3961856076,1655997.4072350147 8176022.9193529785,1655986.419029841 8176018.0020261034,1655982.299902222 8176026.8193513108)));94081CM0019_01;41, Rue de Choisy;94081 Vitry-sur-Seine;building;2126959.79159651;2126982.38888158;99.4716394893517;115.794754932771
