BLDG_CODE;PK_MIN;PK_MAX;D_MIN;D_MAX
94081DI0027_19_SEN_ind02.pdf;2125571.277;2125594.675;128.9981656;152.3297625
94081DI0027_20_SEN_ind02.pdf;2125594.803;2125618.138;113.0141187;136.3079961
94081CI0178_02_SEN_ind01.pdf;2126527.109;2126548.666;-56.6747175;-49.47032255
94081AR0207_01_SEN_ind01.pdf;2129075.67;2129083.773;-4.919154651;2.273684252
94081DJ0131_08_SEN_ind01.pdf;2126010.86;2126022.417;-69.14598006;-57.0268052
94081AU0111_01_SEN_ind01.pdf;2128402.019;2128419.195;-44.79170978;-24.11084134
94081CI0191_05_SEN_ind01.pdf;2126698.411;2126728.497;6.417803831;45.28235675
94081CN0096_02_SEN_ind01.pdf;2127287.235;2127306.971;-40.75136744;-19.64050075
94081CI0025_01_SEN_ind01.pdf;2126870.029;2126878.291;77.08450197;85.31237177
94081CN0002_03_SEN_ind01.pdf;2127551.395;2127564.162;7.564332197;15.34543772
94081CM0025_01_SEN_ind01.pdf;2126949.726;2126958.501;77.04165225;86.53561916
94081AR0502_02_SEN_ind01.pdf;2129043.365;2129051.075;-32.12869446;-24.93870078
94081CL0110_02_SEN_ind01.pdf;2126918.472;2126926.441;145.1071097;150.2779715
94081DJ0131_11_SEN_ind01.pdf;2126169.221;2126181.18;-69.29224684;-53.36977949
94081CI0191_08_SEN_ind01.pdf;2126733.375;2126745.637;-41.52719561;-30.33692367
94081CH0162_01_SEN_ind01.pdf;2126959.147;2126970.002;-14.1404973;-4.306355807
94081CH0255_01_SEN_ind01.pdf;2127142.884;2127154.83;-70.31017462;-56.76558421
94081CN0032_02_SEN_ind01.pdf;2127258.299;2127272.193;-76.71933292;-60.26235923
94081CI0191_02_SEN_ind01.pdf;2126603.553;2126684.375;-30.68738257;9.416412716
94081DJ0131_12_SEN_ind01.pdf;2126189.189;2126202.881;-69.90295704;-45.15838527
94081AR0130_01_SEN_ind01.pdf;2129008.602;2129017.71;-30.08943968;-21.89223012
94081CH0256_01_SEN_ind01.pdf;2127149.248;2127161.189;-75.67502628;-62.11209557
94081CN0096_03_SEN_ind01.pdf;2127267.673;2127286.809;-57.93630624;-36.91538187
94081CI0275_02_SEN_ind01.pdf;2126878.31;2126884.332;59.45594957;63.63266404
94081CI0109_01_SEN_ind01.pdf;2126901.663;2126914.593;12.18012447;25.22174757
94081BP0148_01_SEN_ind01.pdf;2128145.23;2128165.003;-33.79804016;-14.89802166
94081AR0160_01_SEN_ind01.pdf;2129151.252;2129163.218;-20.47091059;-11.20783284
94081AS0126_01_SEN_ind01.pdf;2128815.563;2128822.065;1.51369959;11.74629216
94081AU0047_01_SEN_ind01.pdf;2128631.105;2128640.118;61.03038527;72.58620412
94081AQ0100_01_SEN_ind01.pdf;2129311.049;2129320.279;18.49162113;27.58346831
94081AQ0225_01_SEN_ind01.pdf;2129420.285;2129432.246;-15.56708042;-5.129443541
94081CH0192_01_SEN_ind01.pdf;2127196.154;2127207.026;-86.13901605;-73.8018089
94081CM0156_01_SEN_ind01.pdf;2126953.249;2126958.902;156.2487756;163.5440117
94081AQ0090_01_SEN_ind01.pdf;2129209.83;2129217.634;12.32166733;20.7217949
94081CM0024_02_SEN_ind01.pdf;2126942.58;2126947.938;73.87217121;83.30174858
94081CN0032_01_SEN_ind01.pdf;2127243.4;2127260.51;-89.35100573;-69.88663781
94081AU0092_02_SEN_ind01.pdf;2128632.168;2128640.087;16.1729448;24.78124227
94081DJ0088_04_SEN_ind01.pdf;2126487.801;2126495.11;-32.40738775;-23.12076497
94081CH0313_01_SEN_ind01.pdf;2126962.802;2126974.866;-6.270026554;4.365053449
94081CI0190_02_SEN_ind01.pdf;2126555.756;2126563.464;97.79864515;111.7619169
94081DI0027_15_SEN_ind02.pdf;2125449.054;2125462.848;94.82668809;107.2160032
94081CN0096_01_SEN_ind01.pdf;2127308.062;2127327.95;-24.30918378;-3.387064059
94081AR0452_01_SEN_ind01.pdf;2128955.918;2128966.637;-11.35083238;-0.962531901
94081AR0340_02_SEN_ind01.pdf;2128933.352;2128942.977;27.05649072;35.65846859
94081CI0191_06_SEN_ind01.pdf;2126747.677;2126785.199;30.87691067;47.93829609
94081CI0026_01_SEN_ind01.pdf;2126863.51;2126871.305;78.51092491;86.54772379
94081AR0413_01_SEN_ind01.pdf;2128971.608;2128982.113;-20.2893712;-8.975319777
94081AR0503_01_SEN_ind01.pdf;2129058.585;2129068.393;-25.15180125;-8.593406461
94081AQ0091_01_SEN_ind01.pdf;2129210.457;2129217.567;-16.23944729;-7.477643668
94081BP0134_01_SEN_ind01.pdf;2128065.056;2128103.338;-28.03224453;-15.96775864
94081CI0191_09_SEN_ind01.pdf;2126752.742;2126761.455;-24.40014017;-17.56296919
94081CI0191_03_SEN_ind01.pdf;2126686.984;2126717.894;-38.03262573;1.718448645
