PK;VOLUME_LOSS;SETTLEMENT_MAX;K_PECK;phi_tun;ci_tun;COB;BLOWUP;P_EPB
2128458.0;0.006690751845627094;0.018842150454598867;0.42977386281191265;21.79098224250258;45.46111562310837;245.36453617966527;395.9799999999999;250.0
2128468.0;0.0069020008919319;0.019672573035579916;0.4310140828818081;21.704827812259868;45.84743187266712;244.33640665726793;391.66;240.0
2128478.0;0.006638586214741224;0.018865378307889053;0.4312814517640074;21.585265528026724;46.22600361046421;245.08612945289727;392.76;250.0
2128488.0;0.0067944804832831916;0.018994050031510626;0.4302440055427791;21.53876077222784;46.25146501288662;249.19523525758888;399.5399999999999;250.0
2128498.0;0.006881420732816574;0.019072460466132854;0.4297437136660026;21.505688703844264;46.24562230099061;251.40800854978374;403.2;250.0
2128508.0;0.006983671525698522;0.019167091986559887;0.4291414390246143;21.476072367606747;46.22661285319371;253.98452231044124;407.41999999999996;250.0
2128518.0;0.006771940496634843;0.018459310542939096;0.4287462660942443;21.45100249558854;46.203199969417746;255.74807845852678;410.36;260.0
2128528.0;0.006857893935053967;0.018543550623229505;0.4281925938884792;21.44260864728864;46.10513939207631;257.89217830684487;413.99999999999994;260.0
2128538.0;0.006995403480026976;0.018657663840827014;0.427183265473266;21.44242987953824;45.947920652041645;261.58937585071703;420.2199999999999;270.0
2128548.0;0.006972738756247071;0.018185853250174445;0.4253814691172872;21.478635493501468;45.64787564615943;267.57152300169855;430.4;270.0
2128558.0;0.007124735201713497;0.01831679256254283;0.42432608120869125;21.478272670709185;45.57415659139;271.61827732137436;437.15999999999997;270.0
2128568.0;0.006979947532806192;0.01769224401614653;0.4233767836232567;21.457009166679928;45.614723491741806;275.6798534319191;443.96;280.0
2128578.0;0.007116756243572786;0.01778189244812966;0.42238488068768915;21.443181313930843;45.63613337891925;279.84741186963043;450.93999999999994;280.0
2128588.0;0.007255142056652381;0.01787988094494699;0.4214461702668595;21.427477483111876;45.66354360639814;283.9846550542581;457.7999999999999;280.0
2128598.0;0.00710984946896352;0.01728578634459176;0.4205272460519257;21.410914675523603;45.71021842215484;288.10511023545104;464.70000000000005;290.0
2128608.0;0.007232582535730436;0.017362837858230958;0.4196668653638843;21.396880500644002;45.767781015241006;292.0539403940049;471.23999999999995;290.0
2128618.0;0.007064323747419965;0.016778681541686997;0.4189352772357057;21.38688126236644;45.83814214520744;295.4442950991615;476.8999999999999;300.0
2128628.0;0.007156148447466949;0.01682431011787266;0.4182241452383716;21.380455443786627;45.92941332036159;298.78754654779965;482.48;300.0
2128638.0;0.007259679471495138;0.016890854770469622;0.4174541191589193;21.38369973062582;45.98410808365475;302.3595506542057;488.38;300.0
2128648.0;0.007184283588704399;0.016416816959452782;0.41600656639724903;21.416016808926436;45.93492827460035;308.1888086537485;498.24;310.0
2128658.0;0.00737956281338913;0.016561403546875793;0.4145679612561031;21.446564729220217;45.87031016371345;314.1122731663282;508.26;310.0
2128668.0;0.007305404511079156;0.016113013795641257;0.4131728269764936;21.478745111116872;45.8021637198527;319.8159265191113;518.0799999999999;320.0
2128678.0;0.007229672971129795;0.0156926063943027;0.4118257266548049;21.521923685349392;45.699770304228274;325.1335975447278;527.36;330.0
2128688.0;0.007396926729262932;0.015815296510190185;0.41060696433517574;21.551171819695046;45.613141872504556;330.1880565737794;536.2399999999999;330.0
2128698.0;0.007549717428694301;0.0159298630417476;0.4095649990037409;21.570666711495658;45.54499544006508;334.6264708483409;544.1999999999999;330.0
2128708.0;0.007407766723007531;0.015482691522948629;0.40871633778612665;21.606689660302766;45.38848289348799;337.8441297620885;550.2599999999999;340.0
2128718.0;0.007524307990747162;0.015581962258039508;0.40745916489112904;21.742669911035822;44.928568900977524;341.0881898485883;556.44;340.0
2128728.0;0.0076607133030872476;0.015734808607829654;0.4059375225029624;21.955655853282117;44.12149386303239;344.0016742642018;562.2600000000001;340.0
2128738.0;0.007566363286795358;0.015427678103461556;0.4046008318462837;22.137662792870813;43.2517814003842;346.6120334891845;567.5799999999998;350.0
2128748.0;0.007712035796288176;0.01561161953090792;0.4036864542796919;22.2242644523784;42.684634769862775;349.07235310722166;572.6600000000001;350.0
2128758.0;0.007821011417102777;0.015723445824413755;0.4031940938932958;22.220702027098266;42.4614342291278;351.27620912518296;577.24;350.0
2128768.0;0.00791965733206921;0.015812112088881974;0.4028052370325572;22.19456662648533;42.313361589132526;353.4787553735889;581.76;350.0
2128778.0;0.007753799244324366;0.015375103612837098;0.40248418013503456;22.15402937092319;42.170432757896435;355.6472839491613;586.2800000000001;360.0
2128788.0;0.007850330342364079;0.015460540222471139;0.4022427140618366;22.096455177934036;42.029800971764104;357.86160601169684;590.8199999999999;360.0
2128798.0;0.007952574832616887;0.015556383250445728;0.4021083745200198;22.015661963401726;41.902355460476706;360.03013458726934;595.34;360.0
2128808.0;0.008052541097449722;0.015646024682900824;0.40193450820088295;21.944892803978373;41.77241102091259;362.1923412039809;599.86;360.0
2128818.0;0.008158845390323886;0.015747091533830398;0.4017800332732358;21.87078733997157;41.64475245298162;364.41298522537727;604.4000000000001;360.0
2128828.0;0.00799209146196535;0.015322899474955307;0.4016486522918614;21.792510463892047;41.529237705417366;366.5869676562185;608.9399999999998;370.0
2128838.0;0.008092614602591877;0.015413478877157764;0.4015721789743199;21.702903387556066;41.448263606516036;368.7840600493556;613.4399999999999;370.0
2128848.0;0.00824234517708131;0.015550921886391613;0.40129588224991153;21.61359176521545;41.30586103006822;372.0178657518626;619.7800000000001;370.0
