ID_bati;PK début;PK fin;Distance horizontale minimale à l'axe du tunnel;Distance horizontale maximale à l'axe du tunnel;PK début;PK fin;Distance horizontale minimale à l'axe du tunnel;Distance horizontale maximale à l'axe du tunnel;Classe de sensibilité;Classe de dommage;Vulnérablité;Settlement max;Tilt max;Esp h max;Classe de dommage base;Vulnérablité base;Settlement max base;Tilt max base;Esp h max base;Classe de dommage - Vibration;Vulnérablité - Vibration;Vitessse de vibration
94046BI0001_02;2124274.93665;2124297.78586;-69.5489146088;0.716889510802;None;None;None;None;3.0;1.0;2.0;7.67953967497;0.267080101682;0.157556205718;1.0;2.0;7.67953967497;0.267080101682;0.157556205718;1.0;2.0;0.107298624674
94046BI0001_03;2124285.20579;2124438.93143;-74.1578670004;89.8848025904;None;None;None;None;2.0;1.0;1.0;7.67954095344;0.267077435153;0.157556281057;1.0;1.0;7.67954095344;0.267077435153;0.157556281057;1.0;1.0;0.122268830554
94046BI0001_04;2124330.65604;2124363.44247;31.4557866511;49.5743138171;None;None;None;None;2.0;1.0;1.0;1.51550668966;0.143673432562;0.0622092189411;1.0;1.0;1.51550668966;0.143673432562;0.0622092189411;1.0;1.0;0.061485190158
94046BI0001_05;2124335.16595;2124368.58142;-27.4592656714;-9.46211582067;None;None;None;None;2.0;1.0;1.0;6.52568665793;0.267080133306;0.0934809037302;1.0;1.0;6.52568665793;0.267080133306;0.0934809037302;1.0;1.0;0.106562785997
94046BI0025_01;2124426.8008;2124481.40473;52.6893266526;125.7250337;None;None;None;None;2.0;1.0;1.0;0.0730034437536;0.0104417614305;0.0117592952338;1.0;1.0;0.0730034437536;0.0104417614305;0.0117592952338;1.0;1.0;0.0370107655234
94046BI0036_01;2124435.3892;2124443.28748;14.4374979621;21.8842264479;None;None;None;None;3.0;1.0;2.0;2.51198740462;0.131006023963;0.020911280225;1.0;2.0;2.51198740462;0.131006023963;0.020911280225;1.0;2.0;0.0887153380101
940760U0032_01;2129687.56332;2129720.66016;-11.6610460257;16.2558811733;None;None;None;None;1.0;1.0;1.0;11.1951606362;0.496018393802;0.292817373977;1.0;1.0;11.1951606362;0.496018393802;0.292817373977;1.0;1.0;0.147842479227
940760U0033_01;2129686.77168;2129699.80109;-19.6922526864;-7.53396484415;None;None;None;None;1.0;1.0;1.0;8.34299883384;0.416990830807;0.185458047323;1.0;1.0;8.34299883384;0.416990830807;0.185458047323;1.0;1.0;0.107058943886
940760U0037_01;2129642.42063;2129650.97422;27.0191200645;34.8418444525;None;None;None;None;1.0;1.0;1.0;2.22240925807;0.217804262286;0.0999304541171;1.0;1.0;2.22240925807;0.217804262286;0.0999304541171;1.0;1.0;0.0694330515559
940760U0119_01;2129737.24704;2129751.02888;5.80074000641;16.9593473217;None;None;None;None;1.0;1.0;1.0;9.79285067339;0.492771914347;0.221202511439;1.0;1.0;9.79285067339;0.492771914347;0.221202511439;1.0;1.0;0.140554896697
940760U0138_01;2129641.08027;2129649.14449;7.11106150644;16.3751080291;None;None;None;None;1.0;1.0;1.0;5.2931096382;0.371076512786;0.0989200835347;1.0;1.0;5.2931096382;0.371076512786;0.0989200835347;1.0;1.0;0.091409240257
940760U0139_01;2129632.95691;2129641.24345;14.3858290687;16.3986194742;None;None;None;None;1.0;1.0;1.0;5.48203407495;0.369375414503;0.0997806930386;1.0;1.0;5.48203407495;0.369375414503;0.0997806930386;1.0;1.0;0.0901253916504
940760U0156_01;2129807.68926;2129818.40351;18.4442392262;30.4405057572;None;None;None;None;1.0;1.0;1.0;3.81944488905;0.398362737073;0.136920474785;1.0;1.0;3.81944488905;0.398362737073;0.136920474785;1.0;1.0;0.0975003356876
940760U0167_01;2129788.0772;2129801.23934;14.9090330775;23.6335584259;None;None;None;None;1.0;1.0;1.0;5.40355565649;0.464433482977;0.126462167935;1.0;1.0;5.40355565649;0.464433482977;0.126462167935;1.0;1.0;0.11236053946
940760U0170_01;2129749.03204;2129760.7687;6.18322334554;16.724144764;None;None;None;None;1.0;1.0;1.0;9.17814350097;0.470277582676;0.211672403619;1.0;1.0;9.17814350097;0.470277582676;0.211672403619;1.0;1.0;0.133749339638
940760U0172_01;2129769.35175;2129779.19558;8.73278322691;17.5295731216;None;None;None;None;1.0;1.0;1.0;8.203617649;0.469837001962;0.153058878359;1.0;1.0;8.203617649;0.469837001962;0.153058878359;1.0;1.0;0.116412711101
940760U0174_01;2129758.69773;2129770.87767;7.39726024817;18.1079264937;None;None;None;None;1.0;1.0;1.0;8.88992767305;0.483096921698;0.180825381919;1.0;1.0;8.88992767305;0.483096921698;0.180825381919;1.0;1.0;0.132639008428
940760U0176_01;2129775.62233;2129788.38087;13.9771895482;24.4894674274;None;None;None;None;1.0;1.0;1.0;5.88045206234;0.474669842774;0.145754015422;1.0;1.0;5.88045206234;0.474669842774;0.145754015422;1.0;1.0;0.10467802662
940760U0180_01;2129552.76412;2129624.95141;20.3829031616;48.7109743452;None;None;None;None;3.0;1.0;2.0;4.76584994838;0.349657173808;0.106083372358;1.0;2.0;4.76584994838;0.349657173808;0.106083372358;1.0;2.0;0.0795482291405
940760V0053_01;2129938.0;2129938.0;141.775927018;149.140192143;None;None;None;None;2.0;1.0;1.0;3.76397742794e-19;2.25798660926e-19;1.13595751273e-18;1.0;1.0;3.76397742794e-19;2.25798660926e-19;1.13595751273e-18;1.0;1.0;0.0108682796365
940760V0054_01;2129938.0;2129938.0;135.229045167;143.104543855;None;None;None;None;3.0;1.0;2.0;1.73350402649e-17;9.94033841386e-18;4.7644072965e-17;1.0;2.0;1.73350402649e-17;9.94033841386e-18;4.7644072965e-17;1.0;2.0;0.0115827090918
940760V0055_01;2129938.0;2129938.0;104.894816451;116.127015799;None;None;None;None;2.0;1.0;1.0;8.56220441678e-11;3.86751692612e-11;1.45558731447e-10;1.0;1.0;8.56220441678e-11;3.86751692612e-11;1.45558731447e-10;1.0;1.0;0.0163392167545
940760V0055_02;2129938.0;2129938.0;113.4574816;123.084328056;None;None;None;None;2.0;1.0;1.0;1.62171088571e-12;7.87870620531e-13;3.15145800883e-12;1.0;1.0;1.62171088571e-12;7.87870620531e-13;3.15145800883e-12;1.0;1.0;0.0146486006177
940760V0056_01;2129938.0;2129938.0;107.295072702;121.189852177;None;None;None;None;3.0;1.0;2.0;2.82177675504e-11;1.30174760067e-11;5.0704586365e-11;1.0;2.0;2.82177675504e-11;1.30174760067e-11;5.0704586365e-11;1.0;2.0;0.0158910827738
940760V0057_03;2129938.0;2129938.0;108.71240662;144.426776518;None;None;None;None;2.0;1.0;1.0;1.53898650013e-11;7.18463274277e-12;2.74925978867e-11;1.0;1.0;1.53898650013e-11;7.18463274277e-12;2.74925978867e-11;1.0;1.0;0.0155033960748
940760V0057_04;2129938.0;2129938.0;140.61507984;169.442994643;None;None;None;None;3.0;1.0;2.0;6.6537645e-19;3.9602994306e-19;1.97566986041e-18;1.0;2.0;6.6537645e-19;3.9602994306e-19;1.97566986041e-18;1.0;2.0;0.0109893965055
940760V0152_01;2129937.45946;2129938.0;48.5312674363;62.4143452262;None;None;None;None;1.0;1.0;1.0;0.0213128588645;0.00497458582428;0.00726437196375;1.0;1.0;0.0213128588645;0.00497458582428;0.00726437196375;1.0;1.0;0.0450965773686
940760V0185_01;2129938.0;2129938.0;79.4099190322;93.2257736815;None;None;None;None;2.0;1.0;1.0;2.26927871111e-06;7.96563105387e-07;2.21079276157e-06;1.0;1.0;2.26927871111e-06;7.96563105387e-07;2.21079276157e-06;1.0;1.0;0.0235589388943
940760V0195_01;2129938.0;2129938.0;85.3872223929;100.788728825;None;None;None;None;1.0;1.0;1.0;2.66594869254e-07;9.98513037697e-08;3.02116115436e-07;1.0;1.0;2.66594869254e-07;9.98513037697e-08;3.02116115436e-07;1.0;1.0;0.0215138673955
940760V0199_01;2129938.0;2129938.0;77.1340398616;90.5119327574;None;None;None;None;2.0;1.0;1.0;4.99394614637e-06;1.70860032094e-06;4.58971136363e-06;1.0;1.0;4.99394614637e-06;1.70860032094e-06;4.58971136363e-06;1.0;1.0;0.0244615248275
940760V0278_01;2129861.09125;2129896.88516;20.7526243237;72.5304017578;None;None;None;None;1.0;1.0;1.0;3.80553756483;0.442357000512;0.162779682035;1.0;1.0;3.80553756483;0.442357000512;0.162779682035;1.0;1.0;0.101393173394
940760V0280_01;2129846.12245;2129855.73133;22.3454313708;32.8977492052;None;None;None;None;1.0;1.0;1.0;2.56699489946;0.315951860655;0.130840989136;1.0;1.0;2.56699489946;0.315951860655;0.130840989136;1.0;1.0;0.0948256204814
940760V0281_01;2129840.67726;2129847.21721;21.3002084562;32.3253660305;None;None;None;None;1.0;1.0;1.0;2.82300735774;0.334800070297;0.126814084115;1.0;1.0;2.82300735774;0.334800070297;0.126814084115;1.0;1.0;0.0970091586986
940760V0313_01;2129936.43096;2129938.0;26.5018062069;49.9076134382;None;None;None;None;2.0;1.0;1.0;1.60208920352;0.237682832448;0.135918993761;1.0;1.0;1.60208920352;0.237682832448;0.135918993761;1.0;1.0;0.0872814426002
940760V0313_02;2129938.0;2129938.0;39.4956535326;71.1788748494;None;None;None;None;3.0;1.0;2.0;0.144221912321;0.0287141183675;0.0315605998047;1.0;2.0;0.144221912321;0.0287141183675;0.0315605998047;1.0;2.0;0.0571054184626
940760V0313_03;2129938.0;2129938.0;46.1954645951;85.6018402736;None;None;None;None;1.0;1.0;1.0;0.0317559150772;0.00712446804274;0.00984568502384;1.0;1.0;0.0317559150772;0.00712446804274;0.00984568502384;1.0;1.0;0.0474554680222
94076AY0003_01;2129938.0;2129938.0;143.020813946;157.610481469;None;None;None;None;3.0;1.0;2.0;1.58766806348e-19;9.60496141416e-20;5.01328048473e-19;1.0;2.0;1.58766806348e-19;9.60496141416e-20;5.01328048473e-19;1.0;2.0;0.0107716064739
94076AZ0013_01;2129938.0;2129938.0;59.8284711745;86.9248306773;None;None;None;None;2.0;1.0;1.0;0.00107367229738;0.000295769396674;0.000588805825067;1.0;1.0;0.00107367229738;0.000295769396674;0.000588805825067;1.0;1.0;0.0339706822325
94076AZ0014_01;2129938.0;2129938.0;61.6031763397;77.6650739925;None;None;None;None;2.0;1.0;1.0;0.000630380168652;0.000177810765164;0.000368455076943;1.0;1.0;0.000630380168652;0.000177810765164;0.000368455076943;1.0;1.0;0.0325338958128
94076AZ0072_01;2129876.51668;2129888.88806;-37.5206267712;-27.3482456993;None;None;None;None;1.0;1.0;1.0;1.32890617751;0.190707396338;0.117212589822;1.0;1.0;1.32890617751;0.190707396338;0.117212589822;1.0;1.0;0.0807774270223
94076AZ0072_02;2129901.24855;2129908.97815;-33.3993387478;-26.9041107622;None;None;None;None;2.0;1.0;1.0;1.40730569838;0.200217309254;0.119820087;1.0;1.0;1.40730569838;0.200217309254;0.119820087;1.0;1.0;0.0819876785875
94076AZ0073_01;2129892.9188;2129908.57061;-27.0220230442;-17.0087966284;None;None;None;None;2.0;1.0;1.0;4.59684480182;0.456624912051;0.132288213732;1.0;1.0;4.59684480182;0.456624912051;0.132288213732;1.0;1.0;0.115668244876
94076AZ0074_01;2129909.45888;2129919.52962;-17.0897527015;0.366229612454;None;None;None;None;1.0;1.0;1.0;12.0510935915;0.585335083802;0.358792470672;1.0;1.0;12.0510935915;0.585335083802;0.358792470672;1.0;1.0;0.170506244839
94076AZ0075_01;2129887.77643;2129909.59454;-10.5765149797;0.366229612454;None;None;None;None;3.0;2.1;2.0;12.5275760031;0.594588419232;0.366803428587;2.1;2.0;12.5275760031;0.594588419232;0.366803428587;1.0;2.0;0.170506244839
94076AZ0076_01;2129876.83232;2129887.93597;-10.6992385513;0.214068271607;None;None;None;None;2.0;1.0;1.0;12.3863486041;0.588975718703;0.36276812143;1.0;1.0;12.3863486041;0.588975718703;0.36276812143;1.0;1.0;0.170506244839
94076AZ0077_01;2129869.86011;2129877.3782;-10.2789528869;-0.120553725894;None;None;None;None;3.0;2.1;2.0;11.2381712175;0.528863701725;0.347838858559;2.1;2.0;11.2381712175;0.528863701725;0.347838858559;1.0;2.0;0.159060086276
94076AZ0078_01;2129855.44437;2129866.52128;-9.0198898224;-0.64806410894;None;None;None;None;2.0;1.0;1.0;11.203943821;0.493508294797;0.320824626522;1.0;1.0;11.203943821;0.493508294797;0.320824626522;1.0;1.0;0.168593074075
94076AZ0079_01;2129846.90893;2129856.2369;-12.2547380954;-1.39096894296;None;None;None;None;2.0;1.0;1.0;11.2647959931;0.530078821809;0.31957563886;1.0;1.0;11.2647959931;0.530078821809;0.31957563886;1.0;1.0;0.165713532901
94076AZ0081_01;2129838.82265;2129845.43672;-20.757240808;-10.003457318;None;None;None;None;1.0;1.0;1.0;7.90541201072;0.493456389848;0.124513021773;1.0;1.0;7.90541201072;0.493456389848;0.124513021773;1.0;1.0;0.131931591933
94076AZ0088_01;2129762.84117;2129772.40009;-30.0887379717;-15.2457789584;None;None;None;None;2.0;1.0;1.0;5.71158817592;0.500758524797;0.137814097329;1.0;1.0;5.71158817592;0.500758524797;0.137814097329;1.0;1.0;0.109381161174
94076AZ0089_01;2129756.3734;2129763.78669;-30.179976286;-17.8916375004;None;None;None;None;2.0;1.0;1.0;4.37801859909;0.422957068612;0.129793467626;1.0;1.0;4.37801859909;0.422957068612;0.129793467626;1.0;1.0;0.100299882351
94076AZ0090_02;2129746.28871;2129755.12955;-39.2337185233;-28.0993578291;None;None;None;None;1.0;1.0;1.0;1.44370947889;0.17607451262;0.115673539378;1.0;1.0;1.44370947889;0.17607451262;0.115673539378;1.0;1.0;0.069622171445
94076AZ0109_02;2129825.92556;2129840.48885;-29.0449165069;-10.5862006166;None;None;None;None;1.0;1.0;1.0;7.5240827501;0.496175197755;0.138959618231;1.0;1.0;7.5240827501;0.496175197755;0.138959618231;1.0;1.0;0.121054987051
94076AZ0113_01;2129938.0;2129938.0;53.9471091961;81.0921513404;None;None;None;None;2.0;1.0;1.0;0.00525280452896;0.00132564549554;0.00237924372618;1.0;1.0;0.00525280452896;0.00132564549554;0.00237924372618;1.0;1.0;0.0376094131134
94076AZ0114_01;2129938.0;2129938.0;16.7125567007;34.6774848521;None;None;None;None;1.0;1.0;1.0;4.35957195125;0.44641979423;0.156036525639;1.0;1.0;4.35957195125;0.44641979423;0.156036525639;1.0;1.0;0.103579343158
94076AZ0114_02;2129938.0;2129938.0;31.1889589468;52.5248749382;None;None;None;None;1.0;1.0;1.0;0.627073334281;0.103253212637;0.0931162253425;1.0;1.0;0.627073334281;0.103253212637;0.0931162253425;1.0;1.0;0.0670084435854
94076AZ0126_01;2129772.34765;2129785.86037;-29.2254473242;-16.003607864;None;None;None;None;1.0;1.0;1.0;4.87560533716;0.438932650805;0.142755871905;1.0;1.0;4.87560533716;0.438932650805;0.142755871905;1.0;1.0;0.0993769623128
94076AZ0161_01;2129938.0;2129938.0;75.0430994426;104.23042027;None;None;None;None;3.0;1.0;2.0;1.20795261873e-05;4.03593700577e-06;1.05336114344e-05;1.0;2.0;1.20795261873e-05;4.03593700577e-06;1.05336114344e-05;1.0;2.0;0.0254598826544
94076AZ0165_01;2129938.0;2129938.0;73.9125101948;91.7338866389;None;None;None;None;2.0;1.0;1.0;1.54588898353e-05;5.09711965592e-06;1.30704160266e-05;1.0;1.0;1.54588898353e-05;5.09711965592e-06;1.30704160266e-05;1.0;1.0;0.02596453534
94076AZ0167_01;2129784.78821;2129805.33673;-69.0303798141;-11.8276752991;None;None;None;None;2.0;1.0;1.0;6.89287793182;0.488486762515;0.147878342745;1.0;1.0;6.89287793182;0.488486762515;0.147878342745;1.0;1.0;0.111348355642
94076AZ0181_01;2129938.0;2129938.0;23.9880368709;191.929774491;None;None;None;None;2.0;1.0;1.0;1.77285242713;0.238824914493;0.144748537987;1.0;1.0;1.77285242713;0.238824914493;0.144748537987;1.0;1.0;0.083121917593
94076AZ0191_01;2129805.03585;2129814.25139;-18.2388216672;-6.44987981873;None;None;None;None;1.0;1.0;1.0;9.5520167377;0.4987551597;0.215254949177;1.0;1.0;9.5520167377;0.4987551597;0.215254949177;1.0;1.0;0.138487733804
94076BC0004_02;2129486.08511;2129494.52876;27.4661644175;41.4644005581;None;None;None;None;1.0;1.0;1.0;3.12518043573;0.234073743273;0.0867642221907;1.0;1.0;3.12518043573;0.234073743273;0.0867642221907;1.0;1.0;0.0549652097942
94076BC0006_01;2129454.53541;2129462.23679;-12.732795241;-8.34822501348;None;None;None;None;2.0;1.0;1.0;8.72845146392;0.278068787624;0.15736929652;1.0;1.0;8.72845146392;0.278068787624;0.15736929652;1.0;1.0;0.0698054059719
94076BC0007_02;2129456.94814;2129471.68904;-21.8648752276;-15.4464636068;None;None;None;None;2.0;1.0;1.0;6.70764035774;0.29897189013;0.0493448627818;1.0;1.0;6.70764035774;0.29897189013;0.0493448627818;1.0;1.0;0.0655648457151
94076BC0008_01;2129458.31818;2129472.6285;-33.7179031348;-22.2374756459;None;None;None;None;1.0;1.0;1.0;4.69969550834;0.288044537769;0.0802293743594;1.0;1.0;4.69969550834;0.288044537769;0.0802293743594;1.0;1.0;0.062334029939
94076BC0018_01;2129499.71232;2129508.51402;10.7091649814;27.7729675973;None;None;None;None;1.0;1.0;1.0;8.03378020877;0.309529590439;0.112127387879;1.0;1.0;8.03378020877;0.309529590439;0.112127387879;1.0;1.0;0.0790668546247
94076BC0022_01;2129515.5623;2129523.91519;12.248408769;20.6367891728;None;None;None;None;1.0;1.0;1.0;7.20456056729;0.311003348416;0.0917916331846;1.0;1.0;7.20456056729;0.311003348416;0.0917916331846;1.0;1.0;0.0746507137852
94076BC0028_01;2129593.54246;2129604.52905;-38.1828356993;-25.9244859383;None;None;None;None;1.0;1.0;1.0;2.77119516035;0.231631602161;0.104688878046;1.0;1.0;2.77119516035;0.231631602161;0.104688878046;1.0;1.0;0.0646480362349
94076BC0031_01;2129616.56538;2129625.68061;-8.58924570264;-1.65685793275;None;None;None;None;1.0;1.0;1.0;9.27865660728;0.316671817684;0.23748837717;1.0;1.0;9.27865660728;0.316671817684;0.23748837717;1.0;1.0;0.110342476814
94076BC0098_01;2129461.21789;2129471.43483;14.3504386464;23.8952912653;None;None;None;None;1.0;1.0;1.0;7.13058939564;0.306448435036;0.0629209440065;1.0;1.0;7.13058939564;0.306448435036;0.0629209440065;1.0;1.0;0.07121123601
94076BC0101_01;2129541.96245;2129550.37669;5.13545072233;16.6343014611;None;None;None;None;1.0;1.0;1.0;8.63681832291;0.333360075583;0.18458714257;1.0;1.0;8.63681832291;0.333360075583;0.18458714257;1.0;1.0;0.0898773183797
94076BC0125_01;2129458.1573;2129470.13122;-10.63526157;1.02443418083;None;None;None;None;2.0;1.0;1.0;9.87406915757;0.256592492391;0.223193243255;1.0;1.0;9.87406915757;0.256592492391;0.223193243255;1.0;1.0;0.0737107086464
94076BC0126_01;2129459.74748;2129471.14863;-0.616903643832;10.943202048;None;None;None;None;1.0;1.0;1.0;10.1989183868;0.269646601657;0.230536117858;1.0;1.0;10.1989183868;0.269646601657;0.230536117858;1.0;1.0;0.0737107086464
94076BC0128_01;2129625.60308;2129636.08281;-12.9835003374;-4.82757691635;None;None;None;None;1.0;1.0;1.0;8.91328264306;0.381005341637;0.237197078627;1.0;1.0;8.91328264306;0.381005341637;0.237197078627;1.0;1.0;0.100025196851
94076BC0161_01;2129576.91835;2129588.65625;-8.15135095733;3.13290318211;None;None;None;None;1.0;1.0;1.0;9.70467342884;0.290900404014;0.239398297042;1.0;1.0;9.70467342884;0.290900404014;0.239398297042;1.0;1.0;0.098824595955
94076BC0165_01;2129522.36669;2129532.82763;5.73517979459;19.2777269972;None;None;None;None;1.0;1.0;1.0;8.86735490944;0.327959940745;0.196188788572;1.0;1.0;8.86735490944;0.327959940745;0.196188788572;1.0;1.0;0.0814496535844
94076BC0167_01;2129532.02321;2129540.30721;9.52537186196;21.1882401289;None;None;None;None;1.0;1.0;1.0;7.78083196778;0.333946009649;0.122414071734;1.0;1.0;7.78083196778;0.333946009649;0.122414071734;1.0;1.0;0.085168238961
94076BC0170_01;2129493.14551;2129501.70854;18.2989614028;28.6980325343;None;None;None;None;1.0;1.0;1.0;5.38975864159;0.285530776326;0.0847503402133;1.0;1.0;5.38975864159;0.285530776326;0.0847503402133;1.0;1.0;0.0658428070818
94076BC0176_01;2129608.09837;2129617.0753;-10.1682120006;4.34743004669;None;None;None;None;1.0;1.0;1.0;9.42514051534;0.342810883819;0.241013241707;1.0;1.0;9.42514051534;0.342810883819;0.241013241707;1.0;1.0;0.108170911226
94076BC0177_01;2129587.33737;2129598.01354;-10.5668292971;3.54105243735;None;None;None;None;1.0;1.0;1.0;9.49654702693;0.335522188636;0.268643480252;1.0;1.0;9.49654702693;0.335522188636;0.268643480252;1.0;1.0;0.0927309844512
94076BC0181_01;2129566.9735;2129578.46752;-3.95019244989;8.63836477305;None;None;None;None;1.0;1.0;1.0;8.69626479331;0.261776873264;0.222861284133;1.0;1.0;8.69626479331;0.261776873264;0.222861284133;1.0;1.0;0.091564909157
94076BC0183_01;2129506.97064;2129515.35859;12.6099518784;21.5008624339;None;None;None;None;1.0;1.0;1.0;7.08836915705;0.303974157738;0.0830341391351;1.0;1.0;7.08836915705;0.303974157738;0.0830341391351;1.0;1.0;0.0756515121299
94076BC0205_01;2129462.4901;2129471.03717;22.6902358355;32.117733304;None;None;None;None;1.0;1.0;1.0;4.53494803078;0.288272206057;0.081844369291;1.0;1.0;4.53494803078;0.288272206057;0.081844369291;1.0;1.0;0.0618073924995
94076BC0217_01;2129634.65999;2129644.7652;-21.7465284736;-9.98140497424;None;None;None;None;1.0;1.0;1.0;7.27963475656;0.377733861845;0.111210067658;1.0;1.0;7.27963475656;0.377733861845;0.111210067658;1.0;1.0;0.0983556947757
940810X0214_01;2128359.50514;2128393.82736;93.9359840282;131.652314786;None;None;None;None;1.0;1.0;1.0;6.82977303093e-11;3.53825450955e-11;1.40865273071e-10;1.0;1.0;6.82977303093e-11;3.53825450955e-11;1.40865273071e-10;1.0;1.0;0.0192032393985
940810X0237_01;2128288.97764;2128347.68299;83.1791396383;129.083043905;None;None;None;None;1.0;1.0;1.0;8.17522389929e-11;4.74142703807e-11;1.92913385507e-10;1.0;1.0;8.17522389929e-11;4.74142703807e-11;1.92913385507e-10;1.0;1.0;0.0226713896493
94081AQ0090_01;2129210.56062;2129218.36502;12.3216649315;20.7217993923;None;None;None;None;1.0;1.0;1.0;9.83773764359;0.343061069122;0.127744575093;1.0;1.0;9.83773764359;0.343061069122;0.127744575093;1.0;1.0;0.0532208253792
94081AQ0091_01;2129211.18789;2129218.29811;-16.2394477691;-7.47764126524;None;None;None;None;2.0;1.0;1.0;11.7423551544;0.353068332197;0.207602972496;1.0;1.0;11.7423551544;0.353068332197;0.207602972496;1.0;1.0;0.054994795379
94081AQ0092_01;2129218.86725;2129225.13025;-16.2001763803;-8.24667709303;None;None;None;None;1.0;1.0;1.0;11.2286418178;0.344451338349;0.192424071842;1.0;1.0;11.2286418178;0.344451338349;0.192424071842;1.0;1.0;0.0549641061602
94081AQ0092_02;2129224.41106;2129231.8928;-16.9135103116;-7.70577129038;None;None;None;None;1.0;1.0;1.0;11.6268026242;0.357157307128;0.204275461845;1.0;1.0;11.6268026242;0.357157307128;0.204275461845;1.0;1.0;0.0553343453169
94081AQ0097_01;2129249.05658;2129277.66917;-15.9100091451;29.0392445973;None;None;None;None;1.0;1.0;1.0;12.8021721778;0.374082636619;0.264835995991;1.0;1.0;12.8021721778;0.374082636619;0.264835995991;1.0;1.0;0.0583510280563
94081AQ0097_02;2129291.72994;2129302.63886;4.07312566342;35.8347389287;None;None;None;None;1.0;1.0;1.0;12.5394603039;0.374083055034;0.24865723827;1.0;1.0;12.5394603039;0.374083055034;0.24865723827;1.0;1.0;0.0601014331356
94081AQ0097_03;2129258.51406;2129269.15544;-16.8919285668;-10.7698887608;None;None;None;None;1.0;1.0;1.0;10.6887852901;0.354035550287;0.15789905287;1.0;1.0;10.6887852901;0.354035550287;0.15789905287;1.0;1.0;0.0554271768504
94081AQ0098_01;2129286.94335;2129297.28696;-13.4959391036;3.37724444108;None;None;None;None;1.0;1.0;1.0;12.6482272673;0.332676156979;0.261651366405;1.0;1.0;12.6482272673;0.332676156979;0.261651366405;1.0;1.0;0.0596449146798
94081AQ0099_01;2129310.14352;2129324.92798;-1.25465453598;18.4314869743;None;None;None;None;1.0;1.0;1.0;12.8021718006;0.372806935925;0.264835972583;1.0;1.0;12.8021718006;0.372806935925;0.264835972583;1.0;1.0;0.0622588895468
94081AQ0100_01;2129311.77989;2129321.01021;18.4916215527;27.5834707666;None;None;None;None;1.0;1.0;1.0;8.52548051256;0.38173688947;0.0724471119521;1.0;1.0;8.52548051256;0.38173688947;0.0724471119521;1.0;1.0;0.0571816544341
94081AQ0103_01;2129345.32194;2129356.38955;11.1912217283;28.6728282933;None;None;None;None;1.0;1.0;1.0;10.6982839153;0.365138250848;0.153153140432;1.0;1.0;10.6982839153;0.365138250848;0.153153140432;1.0;1.0;0.0616686504701
94081AQ0104_01;2129356.62008;2129365.7;20.6587321333;27.4779857203;None;None;None;None;2.0;1.0;1.0;7.68993151219;0.378315856775;0.0765037023764;1.0;1.0;7.68993151219;0.378315856775;0.0765037023764;1.0;1.0;0.0572263986387
94081AQ0104_02;2129354.83856;2129364.23492;24.7427300841;32.5774966736;None;None;None;None;1.0;1.0;1.0;6.18020673331;0.356992933034;0.100555609485;1.0;1.0;6.18020673331;0.356992933034;0.100555609485;1.0;1.0;0.053595287949
94081AQ0111_01;2129437.71067;2129443.26231;16.9081628725;30.8275038488;None;None;None;None;2.0;1.0;1.0;6.73919466824;0.311371635846;0.0877330227856;1.0;1.0;6.73919466824;0.311371635846;0.0877330227856;1.0;1.0;0.0617681494883
94081AQ0113_01;2129417.75865;2129427.2466;22.4244179422;36.4473478345;None;None;None;None;1.0;1.0;1.0;5.48454598127;0.314923660621;0.0947804722894;1.0;1.0;5.48454598127;0.314923660621;0.0947804722894;1.0;1.0;0.0562720639363
94081AQ0113_02;2129420.55642;2129425.49743;-5.89958046786;-1.12343641373;None;None;None;None;1.0;1.0;1.0;10.1785401439;0.156447978733;0.220788204361;1.0;1.0;10.1785401439;0.156447978733;0.220788204361;1.0;1.0;0.0686532226895
94081AQ0114_01;2129409.55559;2129418.72518;22.5556355595;32.7282030141;None;None;None;None;2.0;1.0;1.0;5.47947102395;0.31409395843;0.084778906217;1.0;1.0;5.47947102395;0.31409395843;0.084778906217;1.0;1.0;0.0587926485129
94081AQ0115_01;2129404.82338;2129410.9205;21.2978965287;30.7317520171;None;None;None;None;1.0;1.0;1.0;6.22702551458;0.333993908884;0.0831382253185;1.0;1.0;6.22702551458;0.333993908884;0.0831382253185;1.0;1.0;0.0595321478012
94081AQ0115_02;2129405.42626;2129408.98501;14.119141409;19.6238035436;None;None;None;None;1.0;1.0;1.0;7.99327894558;0.315793562294;0.0824075741958;1.0;1.0;7.99327894558;0.315793562294;0.0824075741958;1.0;1.0;0.0621343034522
94081AQ0116_01;2129392.75278;2129406.29965;13.5963245791;23.9641127561;None;None;None;None;1.0;1.0;1.0;9.19762524825;0.348576743674;0.103213749027;1.0;1.0;9.19762524825;0.348576743674;0.103213749027;1.0;1.0;0.0625132075196
94081AQ0119_01;2129413.74601;2129430.02359;-26.7087882215;-16.6808051017;None;None;None;None;1.0;1.0;1.0;7.71917934042;0.33810800537;0.077409481221;1.0;1.0;7.71917934042;0.33810800537;0.077409481221;1.0;1.0;0.0613553871046
94081AQ0121_02;2129372.39728;2129389.23054;-17.893360216;18.2576541283;None;None;None;None;2.0;1.0;1.0;11.913854145;0.350752967688;0.249504797612;1.0;1.0;11.913854145;0.350752967688;0.249504797612;1.0;1.0;0.0669036591248
