ID;Descrizione;PK;x;y;top;base
Bvlc (17);Bvlc;3356.58;2526628.68;4150666.40;29.33;24.62
Bvlc (16);Bvlc;3356.58;2526628.68;4150666.40;24.62;11.66
Agm (2);Agm;3356.58;2526628.68;4150666.40;11.66;1.86
DEM;DEM;3366.58;2526622.50;4150658.53;42.42;42.42
Rp;Rp;3366.58;2526622.50;4150658.53;42.42;41.12
L1669;L1669;3366.58;2526622.50;4150658.53;41.12;34.42
Bvlc (18);Bvlc;3366.58;2526622.50;4150658.53;34.42;33.06
Sbv (6);Sbv;3366.58;2526622.50;4150658.53;33.06;30.65
Lbb (8);Lbb;3366.58;2526622.50;4150658.53;30.65;29.07
Bvlc (17);Bvlc;3366.58;2526622.50;4150658.53;29.07;24.64
Bvlc (16);Bvlc;3366.58;2526622.50;4150658.53;24.64;12.01
Agm (2);Agm;3366.58;2526622.50;4150658.53;12.01;1.93
DEM;DEM;3376.58;2526616.17;4150650.79;43.21;43.21
Rp;Rp;3376.58;2526616.17;4150650.79;43.21;41.48
L1669;L1669;3376.58;2526616.17;4150650.79;41.48;34.82
Bvlc (18);Bvlc;3376.58;2526616.17;4150650.79;34.82;33.50
Sbv (6);Sbv;3376.58;2526616.17;4150650.79;33.50;30.74
Lbb (8);Lbb;3376.58;2526616.17;4150650.79;30.74;28.96
Bvlc (17);Bvlc;3376.58;2526616.17;4150650.79;28.96;24.68
Bvlc (16);Bvlc;3376.58;2526616.17;4150650.79;24.68;12.45
Agm (2);Agm;3376.58;2526616.17;4150650.79;12.45;2.00
DEM;DEM;3386.58;2526609.69;4150643.18;44.02;44.02
Rp;Rp;3386.58;2526609.69;4150643.18;44.02;42.15
L1669;L1669;3386.58;2526609.69;4150643.18;42.15;35.27
Bvlc (18);Bvlc;3386.58;2526609.69;4150643.18;35.27;33.94
Sbv (6);Sbv;3386.58;2526609.69;4150643.18;33.94;30.82
Lbb (8);Lbb;3386.58;2526609.69;4150643.18;30.82;28.89
Bvlc (17);Bvlc;3386.58;2526609.69;4150643.18;28.89;24.71
Bvlc (16);Bvlc;3386.58;2526609.69;4150643.18;24.71;13.02
Agm (2);Agm;3386.58;2526609.69;4150643.18;13.02;2.06
DEM;DEM;3396.58;2526603.05;4150635.70;44.84;44.84
Rp;Rp;3396.58;2526603.05;4150635.70;44.84;43.77
L1669;L1669;3396.58;2526603.05;4150635.70;43.77;35.73
Bvlc (18);Bvlc;3396.58;2526603.05;4150635.70;35.73;34.41
Sbv (6);Sbv;3396.58;2526603.05;4150635.70;34.41;30.90
Lbb (8);Lbb;3396.58;2526603.05;4150635.70;30.90;28.81
Bvlc (17);Bvlc;3396.58;2526603.05;4150635.70;28.81;24.74
Bvlc (16);Bvlc;3396.58;2526603.05;4150635.70;24.74;13.72
Agm (2);Agm;3396.58;2526603.05;4150635.70;13.72;2.12
DEM;DEM;3406.58;2526596.27;4150628.35;45.68;45.68
L1669;L1669;3406.58;2526596.27;4150628.35;45.68;36.19
Bvlc (18);Bvlc;3406.58;2526596.27;4150628.35;36.19;34.91
Sbv (6);Sbv;3406.58;2526596.27;4150628.35;34.91;31.02
Lbb (8);Lbb;3406.58;2526596.27;4150628.35;31.02;28.70
Bvlc (17);Bvlc;3406.58;2526596.27;4150628.35;28.70;24.78
Bvlc (16);Bvlc;3406.58;2526596.27;4150628.35;24.78;14.50
Agm (2);Agm;3406.58;2526596.27;4150628.35;14.50;2.18
DEM;DEM;3416.58;2526589.34;4150621.14;45.71;45.71
L1669;L1669;3416.58;2526589.34;4150621.14;45.71;36.63
Bvlc (18);Bvlc;3416.58;2526589.34;4150621.14;36.63;35.44
Sbv (6);Sbv;3416.58;2526589.34;4150621.14;35.44;31.22
Lbb (8);Lbb;3416.58;2526589.34;4150621.14;31.22;28.53
Bvlc (17);Bvlc;3416.58;2526589.34;4150621.14;28.53;24.81
Bvlc (16);Bvlc;3416.58;2526589.34;4150621.14;24.81;15.39
Agm (2);Agm;3416.58;2526589.34;4150621.14;15.39;2.23
DEM;DEM;3426.58;2526582.27;4150614.07;45.18;45.18
L1669;L1669;3426.58;2526582.27;4150614.07;45.18;37.01
Bvlc (18);Bvlc;3426.58;2526582.27;4150614.07;37.01;36.02
Sbv (6);Sbv;3426.58;2526582.27;4150614.07;36.02;31.45
Lbb (8);Lbb;3426.58;2526582.27;4150614.07;31.45;28.26
Bvlc (17);Bvlc;3426.58;2526582.27;4150614.07;28.26;24.85
Bvlc (16);Bvlc;3426.58;2526582.27;4150614.07;24.85;16.42
Agm (2);Agm;3426.58;2526582.27;4150614.07;16.42;2.29
DEM;DEM;3436.58;2526575.05;4150607.14;44.68;44.68
L1669;L1669;3436.58;2526575.05;4150607.14;44.68;37.32
Bvlc (18);Bvlc;3436.58;2526575.05;4150607.14;37.32;36.64
Sbv (6);Sbv;3436.58;2526575.05;4150607.14;36.64;31.66
Lbb (8);Lbb;3436.58;2526575.05;4150607.14;31.66;27.85
Bvlc (17);Bvlc;3436.58;2526575.05;4150607.14;27.85;24.89
Bvlc (16);Bvlc;3436.58;2526575.05;4150607.14;24.89;17.59
Agm (2);Agm;3436.58;2526575.05;4150607.14;17.59;2.34
DEM;DEM;3446.58;2526567.70;4150600.36;43.98;43.98
L1669;L1669;3446.58;2526567.70;4150600.36;43.98;37.56
Bvlc (18);Bvlc;3446.58;2526567.70;4150600.36;37.56;37.22
Sbv (6);Sbv;3446.58;2526567.70;4150600.36;37.22;31.82
Lbb (8);Lbb;3446.58;2526567.70;4150600.36;31.82;27.45
Bvlc (17);Bvlc;3446.58;2526567.70;4150600.36;27.45;24.93
Bvlc (16);Bvlc;3446.58;2526567.70;4150600.36;24.93;18.93
Sbl (14);Sbl;3446.58;2526567.70;4150600.36;18.93;18.88
Agm (2);Agm;3446.58;2526567.70;4150600.36;18.88;2.39
DEM;DEM;3456.58;2526560.22;4150593.73;43.23;43.23
L1669;L1669;3456.58;2526560.22;4150593.73;43.23;37.75
Bvlc (18);Bvlc;3456.58;2526560.22;4150593.73;37.75;37.68
Sbv (6);Sbv;3456.58;2526560.22;4150593.73;37.68;31.93
Lbb (8);Lbb;3456.58;2526560.22;4150593.73;31.93;27.16
Bvlc (17);Bvlc;3456.58;2526560.22;4150593.73;27.16;24.98
Bvlc (16);Bvlc;3456.58;2526560.22;4150593.73;24.98;20.42
Sbl (14);Sbl;3456.58;2526560.22;4150593.73;20.42;19.96
Agm (2);Agm;3456.58;2526560.22;4150593.73;19.96;2.44
DEM;DEM;3466.58;2526552.61;4150587.25;42.51;42.51
L1669;L1669;3466.58;2526552.61;4150587.25;42.51;37.96
Sbv (6);Sbv;3466.58;2526552.61;4150587.25;37.96;32.00
Lbb (8);Lbb;3466.58;2526552.61;4150587.25;32.00;26.88
Bvlc (17);Bvlc;3466.58;2526552.61;4150587.25;26.88;25.02
Bvlc (16);Bvlc;3466.58;2526552.61;4150587.25;25.02;22.03
Sbl (14);Sbl;3466.58;2526552.61;4150587.25;22.03;20.90
Agm (2);Agm;3466.58;2526552.61;4150587.25;20.90;2.49
DEM;DEM;3476.58;2526544.86;4150580.92;42.85;42.85
L1669;L1669;3476.58;2526544.86;4150580.92;42.85;38.13
Sbv (6);Sbv;3476.58;2526544.86;4150580.92;38.13;32.04
Lbb (8);Lbb;3476.58;2526544.86;4150580.92;32.04;26.59
Bvlc (17);Bvlc;3476.58;2526544.86;4150580.92;26.59;25.07
Bvlc (16);Bvlc;3476.58;2526544.86;4150580.92;25.07;22.62
Sbl (14);Sbl;3476.58;2526544.86;4150580.92;22.62;21.55
Agm (2);Agm;3476.58;2526544.86;4150580.92;21.55;2.54
DEM;DEM;3486.58;2526537.00;4150574.74;43.22;43.22
L1669;L1669;3486.58;2526537.00;4150574.74;43.22;38.23
Sbv (6);Sbv;3486.58;2526537.00;4150574.74;38.23;32.06
Lbb (8);Lbb;3486.58;2526537.00;4150574.74;32.06;26.29
Bvlc (17);Bvlc;3486.58;2526537.00;4150574.74;26.29;25.11
Bvlc (16);Bvlc;3486.58;2526537.00;4150574.74;25.11;23.03
Sbl (14);Sbl;3486.58;2526537.00;4150574.74;23.03;22.02
Agm (2);Agm;3486.58;2526537.00;4150574.74;22.02;2.58
DEM;DEM;3496.58;2526529.01;4150568.73;43.60;43.60
L1669;L1669;3496.58;2526529.01;4150568.73;43.60;38.26
Sbv (6);Sbv;3496.58;2526529.01;4150568.73;38.26;31.98
Lbb (8);Lbb;3496.58;2526529.01;4150568.73;31.98;26.13
Bvlc (17);Bvlc;3496.58;2526529.01;4150568.73;26.13;25.11
Bvlc (16);Bvlc;3496.58;2526529.01;4150568.73;25.11;23.24
Sbl (14);Sbl;3496.58;2526529.01;4150568.73;23.24;22.32
Agm (2);Agm;3496.58;2526529.01;4150568.73;22.32;2.60
DEM;DEM;3506.58;2526520.90;4150562.88;43.98;43.98
L1669;L1669;3506.58;2526520.90;4150562.88;43.98;38.26
Sbv (6);Sbv;3506.58;2526520.90;4150562.88;38.26;31.86
Lbb (8);Lbb;3506.58;2526520.90;4150562.88;31.86;26.03
Bvlc (17);Bvlc;3506.58;2526520.90;4150562.88;26.03;25.11
Bvlc (16);Bvlc;3506.58;2526520.90;4150562.88;25.11;23.42
Sbl (14);Sbl;3506.58;2526520.90;4150562.88;23.42;22.55
Agm (2);Agm;3506.58;2526520.90;4150562.88;22.55;2.62
DEM;DEM;3516.58;2526512.69;4150557.17;44.37;44.37
L1669;L1669;3516.58;2526512.69;4150557.17;44.37;38.19
Sbv (6);Sbv;3516.58;2526512.69;4150557.17;38.19;31.73
Lbb (8);Lbb;3516.58;2526512.69;4150557.17;31.73;25.92
Bvlc (17);Bvlc;3516.58;2526512.69;4150557.17;25.92;25.15
Bvlc (16);Bvlc;3516.58;2526512.69;4150557.17;25.15;23.60
Sbl (14);Sbl;3516.58;2526512.69;4150557.17;23.60;22.72
Agm (2);Agm;3516.58;2526512.69;4150557.17;22.72;2.63
DEM;DEM;3526.58;2526504.41;4150551.56;44.60;44.60
L1669;L1669;3526.58;2526504.41;4150551.56;44.60;38.05
Sbv (6);Sbv;3526.58;2526504.41;4150551.56;38.05;31.56
Lbb (8);Lbb;3526.58;2526504.41;4150551.56;31.56;25.77
Bvlc (17);Bvlc;3526.58;2526504.41;4150551.56;25.77;25.20
Bvlc (16);Bvlc;3526.58;2526504.41;4150551.56;25.20;23.78
Sbl (14);Sbl;3526.58;2526504.41;4150551.56;23.78;22.82
Agm (2);Agm;3526.58;2526504.41;4150551.56;22.82;2.65
DEM;DEM;3536.58;2526496.11;4150545.99;44.05;44.05
L1669;L1669;3536.58;2526496.11;4150545.99;44.05;37.81
Sbv (6);Sbv;3536.58;2526496.11;4150545.99;37.81;31.36
Lbb (8);Lbb;3536.58;2526496.11;4150545.99;31.36;25.61
Bvlc (17);Bvlc;3536.58;2526496.11;4150545.99;25.61;25.28
Bvlc (16);Bvlc;3536.58;2526496.11;4150545.99;25.28;23.97
Sbl (14);Sbl;3536.58;2526496.11;4150545.99;23.97;22.86
Agm (2);Agm;3536.58;2526496.11;4150545.99;22.86;2.67
DEM;DEM;3546.58;2526487.80;4150540.41;43.51;43.51
L1669;L1669;3546.58;2526487.80;4150540.41;43.51;37.47
Sbv (6);Sbv;3546.58;2526487.80;4150540.41;37.47;31.12
Lbb (8);Lbb;3546.58;2526487.80;4150540.41;31.12;25.46
Bvlc (17);Bvlc;3546.58;2526487.80;4150540.41;25.46;25.39
Bvlc (16);Bvlc;3546.58;2526487.80;4150540.41;25.39;24.16
Sbl (14);Sbl;3546.58;2526487.80;4150540.41;24.16;22.84
Agm (2);Agm;3546.58;2526487.80;4150540.41;22.84;2.69
DEM;DEM;3556.58;2526479.50;4150534.84;42.96;42.96
L1669;L1669;3556.58;2526479.50;4150534.84;42.96;37.03
Sbv (6);Sbv;3556.58;2526479.50;4150534.84;37.03;30.83
Lbb (8);Lbb;3556.58;2526479.50;4150534.84;30.83;25.50
Bvlc (16);Bvlc;3556.58;2526479.50;4150534.84;25.50;24.38
Sb (5);Sb;3556.58;2526479.50;4150534.84;24.38;24.31
Sbl (14);Sbl;3556.58;2526479.50;4150534.84;24.31;22.93
Limi (6);Limi;3556.58;2526479.50;4150534.84;22.93;22.50
Agm (2);Agm;3556.58;2526479.50;4150534.84;22.50;2.71
DEM;DEM;3566.58;2526471.20;4150529.27;42.41;42.41
L1669;L1669;3566.58;2526471.20;4150529.27;42.41;36.46
Sbv (6);Sbv;3566.58;2526471.20;4150529.27;36.46;30.49
Lbb (8);Lbb;3566.58;2526471.20;4150529.27;30.49;25.60
Bvlc (16);Bvlc;3566.58;2526471.20;4150529.27;25.60;24.62
Sb (5);Sb;3566.58;2526471.20;4150529.27;24.62;24.43
Sbl (14);Sbl;3566.58;2526471.20;4150529.27;24.43;23.10
Limi (6);Limi;3566.58;2526471.20;4150529.27;23.10;21.95
Agm (2);Agm;3566.58;2526471.20;4150529.27;21.95;2.73
DEM;DEM;3576.58;2526462.89;4150523.70;41.86;41.86
L1669;L1669;3576.58;2526462.89;4150523.70;41.86;35.76
Sbv (6);Sbv;3576.58;2526462.89;4150523.70;35.76;30.11
Lbb (8);Lbb;3576.58;2526462.89;4150523.70;30.11;25.71
Bvlc (16);Bvlc;3576.58;2526462.89;4150523.70;25.71;24.86
Sb (5);Sb;3576.58;2526462.89;4150523.70;24.86;24.55
Sbl (14);Sbl;3576.58;2526462.89;4150523.70;24.55;23.27
Limi (6);Limi;3576.58;2526462.89;4150523.70;23.27;21.32
Agm (2);Agm;3576.58;2526462.89;4150523.70;21.32;2.76
DEM;DEM;3586.58;2526454.59;4150518.12;41.40;41.40
Rp (7);Rp;3586.58;2526454.59;4150518.12;41.40;41.30
L1669;L1669;3586.58;2526454.59;4150518.12;41.30;34.95
Sbv (6);Sbv;3586.58;2526454.59;4150518.12;34.95;29.72
Lbb (8);Lbb;3586.58;2526454.59;4150518.12;29.72;25.81
Bvlc (16);Bvlc;3586.58;2526454.59;4150518.12;25.81;25.10
Sb (5);Sb;3586.58;2526454.59;4150518.12;25.10;24.67
Sbl (14);Sbl;3586.58;2526454.59;4150518.12;24.67;23.44
Limi (6);Limi;3586.58;2526454.59;4150518.12;23.44;20.58
Sbl (15);Sbl;3586.58;2526454.59;4150518.12;20.58;20.54
Agm (2);Agm;3586.58;2526454.59;4150518.12;20.54;2.78
DEM;DEM;3596.58;2526446.29;4150512.55;41.34;41.34
Rp (7);Rp;3596.58;2526446.29;4150512.55;41.34;40.30
L1669;L1669;3596.58;2526446.29;4150512.55;40.30;34.03
Sbv (6);Sbv;3596.58;2526446.29;4150512.55;34.03;29.31
Lbb (8);Lbb;3596.58;2526446.29;4150512.55;29.31;25.92
Bvlc (16);Bvlc;3596.58;2526446.29;4150512.55;25.92;25.34
Sb (5);Sb;3596.58;2526446.29;4150512.55;25.34;24.79
Sbl (14);Sbl;3596.58;2526446.29;4150512.55;24.79;23.61
Limi (6);Limi;3596.58;2526446.29;4150512.55;23.61;20.44
Sbl (15);Sbl;3596.58;2526446.29;4150512.55;20.44;19.53
Agm (2);Agm;3596.58;2526446.29;4150512.55;19.53;2.81
DEM;DEM;3606.58;2526437.98;4150506.98;41.17;41.17
Rp (7);Rp;3606.58;2526437.98;4150506.98;41.17;39.39
L1669;L1669;3606.58;2526437.98;4150506.98;39.39;33.02
Sbv (6);Sbv;3606.58;2526437.98;4150506.98;33.02;28.91
Lbb (8);Lbb;3606.58;2526437.98;4150506.98;28.91;26.02
Bvlc (16);Bvlc;3606.58;2526437.98;4150506.98;26.02;25.58
Sb (5);Sb;3606.58;2526437.98;4150506.98;25.58;24.92
Sbl (14);Sbl;3606.58;2526437.98;4150506.98;24.92;23.77
Limi (2);Limi;3606.58;2526437.98;4150506.98;23.77;21.75
P (1);P;3606.58;2526437.98;4150506.98;21.75;21.48
Limi (6);Limi;3606.58;2526437.98;4150506.98;21.48;20.30
Sbl (15);Sbl;3606.58;2526437.98;4150506.98;20.30;18.20
Agm (2);Agm;3606.58;2526437.98;4150506.98;18.20;2.85
DEM;DEM;3616.58;2526429.68;4150501.41;40.97;40.97
Rp (7);Rp;3616.58;2526429.68;4150501.41;40.97;38.64
L1669;L1669;3616.58;2526429.68;4150501.41;38.64;31.96
Sbv (6);Sbv;3616.58;2526429.68;4150501.41;31.96;28.52
Lbb (8);Lbb;3616.58;2526429.68;4150501.41;28.52;26.12
Bvlc (16);Bvlc;3616.58;2526429.68;4150501.41;26.12;25.82
Sb (5);Sb;3616.58;2526429.68;4150501.41;25.82;25.04
Sbl (14);Sbl;3616.58;2526429.68;4150501.41;25.04;23.94
Limi (2);Limi;3616.58;2526429.68;4150501.41;23.94;21.75
P (1);P;3616.58;2526429.68;4150501.41;21.75;21.11
Limi (6);Limi;3616.58;2526429.68;4150501.41;21.11;20.16
Sbl (15);Sbl;3616.58;2526429.68;4150501.41;20.16;16.53
Agm (2);Agm;3616.58;2526429.68;4150501.41;16.53;2.88
DEM;DEM;3626.58;2526421.38;4150495.83;41.03;41.03
Rp (7);Rp;3626.58;2526421.38;4150495.83;41.03;38.07
L1669;L1669;3626.58;2526421.38;4150495.83;38.07;30.88
Sbv (6);Sbv;3626.58;2526421.38;4150495.83;30.88;28.17
Lbb (8);Lbb;3626.58;2526421.38;4150495.83;28.17;26.23
Bvlc (16);Bvlc;3626.58;2526421.38;4150495.83;26.23;26.06
Sb (5);Sb;3626.58;2526421.38;4150495.83;26.06;25.16
Sbl (14);Sbl;3626.58;2526421.38;4150495.83;25.16;24.11
Limi (2);Limi;3626.58;2526421.38;4150495.83;24.11;21.76
P (1);P;3626.58;2526421.38;4150495.83;21.76;20.93
Limi (6);Limi;3626.58;2526421.38;4150495.83;20.93;20.02
Sbl (15);Sbl;3626.58;2526421.38;4150495.83;20.02;15.20
Agm (2);Agm;3626.58;2526421.38;4150495.83;15.20;2.92
DEM;DEM;3636.58;2526413.07;4150490.26;41.10;41.10
Rp (7);Rp;3636.58;2526413.07;4150490.26;41.10;37.69
L1669;L1669;3636.58;2526413.07;4150490.26;37.69;29.87
Sbv (6);Sbv;3636.58;2526413.07;4150490.26;29.87;27.87
Lbb (8);Lbb;3636.58;2526413.07;4150490.26;27.87;26.33
Bvlc (16);Bvlc;3636.58;2526413.07;4150490.26;26.33;26.30
Sb (5);Sb;3636.58;2526413.07;4150490.26;26.30;25.28
Sbl (14);Sbl;3636.58;2526413.07;4150490.26;25.28;24.28
Limi (2);Limi;3636.58;2526413.07;4150490.26;24.28;21.77
P (1);P;3636.58;2526413.07;4150490.26;21.77;20.93
Sbl (7);Sbl;3636.58;2526413.07;4150490.26;20.93;20.85
Limi (6);Limi;3636.58;2526413.07;4150490.26;20.85;19.89
Sbl (15);Sbl;3636.58;2526413.07;4150490.26;19.89;14.18
Agm (2);Agm;3636.58;2526413.07;4150490.26;14.18;2.96
DEM;DEM;3646.58;2526404.77;4150484.69;41.08;41.08
Rp (7);Rp;3646.58;2526404.77;4150484.69;41.08;37.46
L1669;L1669;3646.58;2526404.77;4150484.69;37.46;29.07
Sbv (6);Sbv;3646.58;2526404.77;4150484.69;29.07;27.62
Lbb (8);Lbb;3646.58;2526404.77;4150484.69;27.62;26.46
Sb (5);Sb;3646.58;2526404.77;4150484.69;26.46;25.40
Sbl (14);Sbl;3646.58;2526404.77;4150484.69;25.40;24.45
Limi (2);Limi;3646.58;2526404.77;4150484.69;24.45;21.78
P (1);P;3646.58;2526404.77;4150484.69;21.78;20.94
Sbl (7);Sbl;3646.58;2526404.77;4150484.69;20.94;20.61
Limi (6);Limi;3646.58;2526404.77;4150484.69;20.61;19.75
Sbl (15);Sbl;3646.58;2526404.77;4150484.69;19.75;13.39
Agm (2);Agm;3646.58;2526404.77;4150484.69;13.39;3.01
DEM;DEM;3656.58;2526396.47;4150479.12;41.03;41.03
Rp (7);Rp;3656.58;2526396.47;4150479.12;41.03;37.33
L1669;L1669;3656.58;2526396.47;4150479.12;37.33;28.51
Sbv (6);Sbv;3656.58;2526396.47;4150479.12;28.51;27.45
Lbb (8);Lbb;3656.58;2526396.47;4150479.12;27.45;26.63
Sb (5);Sb;3656.58;2526396.47;4150479.12;26.63;25.52
Sbl (14);Sbl;3656.58;2526396.47;4150479.12;25.52;24.62
Limi (2);Limi;3656.58;2526396.47;4150479.12;24.62;21.78
P (1);P;3656.58;2526396.47;4150479.12;21.78;20.88
Sbl (7);Sbl;3656.58;2526396.47;4150479.12;20.88;20.39
Limi (6);Limi;3656.58;2526396.47;4150479.12;20.39;19.61
Sbl (15);Sbl;3656.58;2526396.47;4150479.12;19.61;12.75
Agm (2);Agm;3656.58;2526396.47;4150479.12;12.75;3.05
DEM;DEM;3666.58;2526388.16;4150473.54;40.98;40.98
Rp (7);Rp;3666.58;2526388.16;4150473.54;40.98;37.25
L1669;L1669;3666.58;2526388.16;4150473.54;37.25;28.13
Sbv (6);Sbv;3666.58;2526388.16;4150473.54;28.13;27.35
Lbb (8);Lbb;3666.58;2526388.16;4150473.54;27.35;27.00
Sb (5);Sb;3666.58;2526388.16;4150473.54;27.00;25.65
Sbl (14);Sbl;3666.58;2526388.16;4150473.54;25.65;24.79
Limi (2);Limi;3666.58;2526388.16;4150473.54;24.79;21.79
P (1);P;3666.58;2526388.16;4150473.54;21.79;20.79
Sbl (7);Sbl;3666.58;2526388.16;4150473.54;20.79;20.11
Limi (6);Limi;3666.58;2526388.16;4150473.54;20.11;19.51
Sbl (15);Sbl;3666.58;2526388.16;4150473.54;19.51;12.22
Agm (2);Agm;3666.58;2526388.16;4150473.54;12.22;3.10
DEM;DEM;3676.58;2526379.86;4150467.97;40.85;40.85
Rp (7);Rp;3676.58;2526379.86;4150467.97;40.85;37.21
L1669;L1669;3676.58;2526379.86;4150467.97;37.21;27.93
Sbv (6);Sbv;3676.58;2526379.86;4150467.97;27.93;27.32
Lbb (8);Lbb;3676.58;2526379.86;4150467.97;27.32;27.30
Sb (5);Sb;3676.58;2526379.86;4150467.97;27.30;25.77
Sbl (14);Sbl;3676.58;2526379.86;4150467.97;25.77;24.95
Limi (2);Limi;3676.58;2526379.86;4150467.97;24.95;21.80
P (1);P;3676.58;2526379.86;4150467.97;21.80;20.79
Sbl (7);Sbl;3676.58;2526379.86;4150467.97;20.79;19.83
Limi (6);Limi;3676.58;2526379.86;4150467.97;19.83;19.41
Sbl (15);Sbl;3676.58;2526379.86;4150467.97;19.41;11.77
Agm (2);Agm;3676.58;2526379.86;4150467.97;11.77;3.15
DEM;DEM;3686.58;2526371.56;4150462.40;40.47;40.47
Rp (7);Rp;3686.58;2526371.56;4150462.40;40.47;37.24
L1669;L1669;3686.58;2526371.56;4150462.40;37.24;28.38
Sbv (6);Sbv;3686.58;2526371.56;4150462.40;28.38;27.43
Sb (5);Sb;3686.58;2526371.56;4150462.40;27.43;26.48
Sbl (14);Sbl;3686.58;2526371.56;4150462.40;26.48;24.94
Limi (2);Limi;3686.58;2526371.56;4150462.40;24.94;21.66
P (1);P;3686.58;2526371.56;4150462.40;21.66;20.92
Sbl (7);Sbl;3686.58;2526371.56;4150462.40;20.92;19.53
Limi (6);Limi;3686.58;2526371.56;4150462.40;19.53;19.33
Sbl (15);Sbl;3686.58;2526371.56;4150462.40;19.33;12.42
Sb (15);Sb;3686.58;2526371.56;4150462.40;12.42;11.00
Agm (2);Agm;3686.58;2526371.56;4150462.40;11.00;3.19
DEM;DEM;3696.58;2526363.25;4150456.82;39.91;39.91
Rp (7);Rp;3696.58;2526363.25;4150456.82;39.91;37.42
L1669;L1669;3696.58;2526363.25;4150456.82;37.42;29.66
Sbv (6);Sbv;3696.58;2526363.25;4150456.82;29.66;28.37
Limi (1);Limi;3696.58;2526363.25;4150456.82;28.37;27.63
Sbl (14);Sbl;3696.58;2526363.25;4150456.82;27.63;24.93
Limi (2);Limi;3696.58;2526363.25;4150456.82;24.93;21.45
P (1);P;3696.58;2526363.25;4150456.82;21.45;21.07
Sbl (15);Sbl;3696.58;2526363.25;4150456.82;21.07;16.00
Sb (15);Sb;3696.58;2526363.25;4150456.82;16.00;9.54
Agm (2);Agm;3696.58;2526363.25;4150456.82;9.54;3.24
DEM;DEM;3706.58;2526354.95;4150451.25;39.35;39.35
Rp (7);Rp;3706.58;2526354.95;4150451.25;39.35;37.66
L1669;L1669;3706.58;2526354.95;4150451.25;37.66;31.96
Bvlc (8);Bvlc;3706.58;2526354.95;4150451.25;31.96;31.45
Sbl (5);Sbl;3706.58;2526354.95;4150451.25;31.45;30.27
Sbv (6);Sbv;3706.58;2526354.95;4150451.25;30.27;29.83
Limi (1);Limi;3706.58;2526354.95;4150451.25;29.83;28.46
Sbl (14);Sbl;3706.58;2526354.95;4150451.25;28.46;25.12
Limi (2);Limi;3706.58;2526354.95;4150451.25;25.12;21.27
Sbl (15);Sbl;3706.58;2526354.95;4150451.25;21.27;18.33
Sb (16);Sb;3706.58;2526354.95;4150451.25;18.33;15.02
Sbl (16);Sbl;3706.58;2526354.95;4150451.25;15.02;12.19
Sb (15);Sb;3706.58;2526354.95;4150451.25;12.19;8.30
Agm (2);Agm;3706.58;2526354.95;4150451.25;8.30;3.29
DEM;DEM;3716.58;2526346.65;4150445.68;38.79;38.79
Rp (7);Rp;3716.58;2526346.65;4150445.68;38.79;37.67
L1669;L1669;3716.58;2526346.65;4150445.68;37.67;33.72
Bvlc (8);Bvlc;3716.58;2526346.65;4150445.68;33.72;32.07
Sbl (5);Sbl;3716.58;2526346.65;4150445.68;32.07;30.51
Limi (1);Limi;3716.58;2526346.65;4150445.68;30.51;28.92
Sbl (14);Sbl;3716.58;2526346.65;4150445.68;28.92;25.45
Limi (2);Limi;3716.58;2526346.65;4150445.68;25.45;21.18
Sbl (15);Sbl;3716.58;2526346.65;4150445.68;21.18;19.03
Sb (16);Sb;3716.58;2526346.65;4150445.68;19.03;16.17
Sbl (16);Sbl;3716.58;2526346.65;4150445.68;16.17;12.31
Sb (15);Sb;3716.58;2526346.65;4150445.68;12.31;7.90
Agm (2);Agm;3716.58;2526346.65;4150445.68;7.90;3.33
DEM;DEM;3726.58;2526338.34;4150440.11;37.74;37.74
Rp (7);Rp;3726.58;2526338.34;4150440.11;37.74;37.00
L1669;L1669;3726.58;2526338.34;4150440.11;37.00;34.71
Bvlc (8);Bvlc;3726.58;2526338.34;4150440.11;34.71;32.33
Sbl (5);Sbl;3726.58;2526338.34;4150440.11;32.33;30.61
Limi (1);Limi;3726.58;2526338.34;4150440.11;30.61;28.98
Sbl (14);Sbl;3726.58;2526338.34;4150440.11;28.98;25.71
Limi (2);Limi;3726.58;2526338.34;4150440.11;25.71;21.18
Sbl (15);Sbl;3726.58;2526338.34;4150440.11;21.18;19.22
Sb (16);Sb;3726.58;2526338.34;4150440.11;19.22;16.34
Sbl (16);Sbl;3726.58;2526338.34;4150440.11;16.34;12.51
Sb (15);Sb;3726.58;2526338.34;4150440.11;12.51;8.51
Agm (2);Agm;3726.58;2526338.34;4150440.11;8.51;3.37
DEM;DEM;3736.58;2526330.04;4150434.53;36.67;36.67
Rp (7);Rp;3736.58;2526330.04;4150434.53;36.67;36.33
L1669;L1669;3736.58;2526330.04;4150434.53;36.33;35.47
Bvlc (8);Bvlc;3736.58;2526330.04;4150434.53;35.47;32.43
Sbl (5);Sbl;3736.58;2526330.04;4150434.53;32.43;30.62
Limi (1);Limi;3736.58;2526330.04;4150434.53;30.62;28.82
Sbl (14);Sbl;3736.58;2526330.04;4150434.53;28.82;25.74
Limi (2);Limi;3736.58;2526330.04;4150434.53;25.74;21.26
Sbl (15);Sbl;3736.58;2526330.04;4150434.53;21.26;19.29
Sb (16);Sb;3736.58;2526330.04;4150434.53;19.29;16.43
Sbl (16);Sbl;3736.58;2526330.04;4150434.53;16.43;12.70
